QueryId,DocumentId,query_length
207,clueweb12-0701wb-79-25089,2
207,clueweb12-1607wb-17-17175,2
208,clueweb12-0700tw-75-14955,2
208,clueweb12-0013wb-82-09787,2
208,clueweb12-0100wb-41-12862,2
208,clueweb12-1908wb-77-16099,2
208,clueweb12-0810wb-04-13355,2
208,clueweb12-1207wb-81-14962,2
208,clueweb12-1612wb-18-22030,2
208,clueweb12-0011wb-43-30798,2
208,clueweb12-0813wb-29-16299,2
208,clueweb12-1617wb-04-05358,2
208,clueweb12-0205wb-52-21293,2
208,clueweb12-0804wb-90-09490,2
208,clueweb12-0002wb-32-31101,2
208,clueweb12-0111wb-28-18795,2
208,clueweb12-1611wb-58-24738,2
208,clueweb12-0101wb-11-27146,2
208,clueweb12-0003wb-50-16116,2
208,clueweb12-0106wb-61-15202,2
208,clueweb12-1911wb-97-11845,2
208,clueweb12-1415wb-17-25896,2
208,clueweb12-0208wb-71-05014,2
208,clueweb12-0411wb-46-14825,2
208,clueweb12-0102wb-60-27059,2
208,clueweb12-1007wb-89-08055,2
208,clueweb12-1609wb-67-10400,2
208,clueweb12-1414wb-05-08095,2
208,clueweb12-0100wb-77-17913,2
208,clueweb12-0108wb-72-24490,2
208,clueweb12-1107wb-28-11686,2
208,clueweb12-1117wb-32-09557,2
208,clueweb12-0402wb-08-28224,2
208,clueweb12-1301wb-84-08680,2
208,clueweb12-0508wb-24-28237,2
208,clueweb12-0803wb-61-08124,2
208,clueweb12-0000wb-53-16996,2
208,clueweb12-0911wb-13-04231,2
208,clueweb12-1515wb-29-09112,2
208,clueweb12-1716wb-84-24105,2
208,clueweb12-1011wb-62-00443,2
208,clueweb12-1515wb-31-07002,2
208,clueweb12-0301wb-80-24928,2
208,clueweb12-0311wb-25-15756,2
208,clueweb12-0108wb-41-15478,2
208,clueweb12-1700tw-32-10820,2
208,clueweb12-0311wb-12-02123,2
208,clueweb12-1801wb-23-14119,2
208,clueweb12-1908wb-87-33765,2
208,clueweb12-0401wb-94-18846,2
208,clueweb12-1102wb-25-17629,2
208,clueweb12-1416wb-07-18902,2
208,clueweb12-1907wb-30-04813,2
208,clueweb12-0312wb-19-26507,2
208,clueweb12-1412wb-68-11558,2
208,clueweb12-0200tw-88-18264,2
208,clueweb12-0208wb-89-23576,2
208,clueweb12-0408wb-78-06610,2
208,clueweb12-1700tw-07-03735,2
208,clueweb12-0108wb-13-28009,2
208,clueweb12-0907wb-02-06405,2
208,clueweb12-0304wb-68-23890,2
208,clueweb12-0710wb-02-19691,2
208,clueweb12-1712wb-70-27800,2
208,clueweb12-0404wb-82-11810,2
208,clueweb12-1510wb-75-12505,2
208,clueweb12-0308wb-54-09178,2
208,clueweb12-1208wb-04-22423,2
208,clueweb12-0309wb-53-07401,2
208,clueweb12-0012wb-60-15094,2
208,clueweb12-0003wb-45-23281,2
208,clueweb12-0805wb-67-20579,2
208,clueweb12-0509wb-62-06182,2
208,clueweb12-1203wb-01-00855,2
208,clueweb12-0011wb-33-05027,2
208,clueweb12-0012wb-73-25377,2
208,clueweb12-0403wb-93-21804,2
208,clueweb12-0013wb-12-23304,2
208,clueweb12-0006wb-67-15503,2
208,clueweb12-0808wb-79-05190,2
208,clueweb12-0103wb-38-02893,2
208,clueweb12-0007wb-79-26763,2
208,clueweb12-0012wb-26-10231,2
208,clueweb12-0205wb-67-02324,2
208,clueweb12-0403wb-93-21776,2
208,clueweb12-0012wb-73-25391,2
208,clueweb12-0010wb-03-29051,2
208,clueweb12-0309wb-62-12721,2
208,clueweb12-0408wb-89-14641,2
208,clueweb12-0609wb-41-25958,2
208,clueweb12-0404wb-47-00293,2
208,clueweb12-1416wb-64-00601,2
208,clueweb12-0009wb-51-26032,2
208,clueweb12-0408wb-79-05558,2
208,clueweb12-0404wb-20-06895,2
208,clueweb12-0007wb-43-17034,2
208,clueweb12-0008wb-95-20808,2
208,clueweb12-0009wb-06-25415,2
208,clueweb12-0009wb-37-01231,2
208,clueweb12-0010wb-32-23051,2
208,clueweb12-0013wb-46-23779,2
208,clueweb12-0006wb-34-11332,2
209,clueweb12-1712wb-20-25493,2
209,clueweb12-1714wb-34-15184,2
209,clueweb12-1713wb-81-14127,2
209,clueweb12-1714wb-88-28446,2
209,clueweb12-1811wb-37-15416,2
209,clueweb12-1814wb-17-25231,2
209,clueweb12-1020wb-50-20951,2
209,clueweb12-1405wb-23-03730,2
209,clueweb12-1714wb-67-30936,2
209,clueweb12-1815wb-26-22756,2
209,clueweb12-1813wb-20-10940,2
209,clueweb12-0800tw-38-07658,2
209,clueweb12-1813wb-52-06492,2
209,clueweb12-1814wb-86-02901,2
209,clueweb12-1400tw-44-21751,2
209,clueweb12-0700tw-63-09795,2
209,clueweb12-1815wb-26-22771,2
209,clueweb12-1813wb-08-25249,2
209,clueweb12-1813wb-52-06478,2
209,clueweb12-1000tw-67-08307,2
209,clueweb12-0011wb-37-04316,2
209,clueweb12-1007wb-18-02940,2
209,clueweb12-1814wb-17-25245,2
209,clueweb12-0108wb-19-03883,2
209,clueweb12-0301tw-02-09551,2
209,clueweb12-1814wb-49-18202,2
209,clueweb12-1900tw-26-11772,2
209,clueweb12-1811wb-04-00117,2
209,clueweb12-1300tw-32-07132,2
209,clueweb12-1814wb-86-02915,2
209,clueweb12-1810wb-71-24911,2
209,clueweb12-0304wb-71-25029,2
209,clueweb12-0311wb-62-13937,2
209,clueweb12-1201tw-22-16881,2
209,clueweb12-0811wb-52-01249,2
209,clueweb12-0303wb-22-08123,2
209,clueweb12-1710wb-96-22937,2
209,clueweb12-1900wb-25-00152,2
209,clueweb12-1810wb-54-03636,2
209,clueweb12-0811wb-43-04733,2
209,clueweb12-0809wb-12-27431,2
209,clueweb12-1812wb-04-05288,2
209,clueweb12-1300tw-12-19361,2
209,clueweb12-1809wb-85-19524,2
209,clueweb12-0200tw-60-05445,2
209,clueweb12-0400tw-19-20126,2
209,clueweb12-0600tw-25-22085,2
209,clueweb12-1900wb-25-00166,2
209,clueweb12-1900wb-39-00740,2
209,clueweb12-1813wb-52-06506,2
209,clueweb12-1800wb-84-28962,2
209,clueweb12-1900wb-25-00138,2
209,clueweb12-1300tw-26-20774,2
209,clueweb12-1900tw-66-16257,2
209,clueweb12-0502wb-51-19716,2
209,clueweb12-1100tw-29-18400,2
209,clueweb12-0201wb-12-18221,2
209,clueweb12-1814wb-49-18188,2
209,clueweb12-0105wb-74-17585,2
209,clueweb12-1802wb-05-15680,2
209,clueweb12-0100tw-22-24846,2
209,clueweb12-0200wb-29-18544,2
209,clueweb12-1813wb-83-11184,2
209,clueweb12-0100tw-51-18429,2
209,clueweb12-0009wb-99-19548,2
209,clueweb12-0913wb-90-02677,2
209,clueweb12-0210wb-45-15713,2
209,clueweb12-0400tw-42-12906,2
209,clueweb12-1400tw-17-00351,2
209,clueweb12-1609wb-13-22724,2
209,clueweb12-1800tw-38-13084,2
209,clueweb12-1700tw-67-01868,2
209,clueweb12-1400tw-42-23148,2
209,clueweb12-1300tw-71-18310,2
209,clueweb12-0008wb-33-29421,2
209,clueweb12-0011wb-95-21002,2
209,clueweb12-1308wb-52-04968,2
209,clueweb12-1900tw-53-08184,2
209,clueweb12-1811wb-66-06077,2
209,clueweb12-1811wb-67-24955,2
209,clueweb12-1812wb-72-28190,2
209,clueweb12-1114wb-63-25481,2
209,clueweb12-0409wb-71-06696,2
209,clueweb12-0707wb-62-06665,2
209,clueweb12-1506wb-61-31258,2
209,clueweb12-1017wb-37-30871,2
209,clueweb12-1400tw-44-21766,2
209,clueweb12-0207wb-11-12542,2
209,clueweb12-0008wb-01-14967,2
209,clueweb12-0013wb-70-10091,2
209,clueweb12-0305wb-71-07554,2
209,clueweb12-1809wb-11-24193,2
209,clueweb12-0102wb-09-13953,2
209,clueweb12-0717wb-17-18282,2
209,clueweb12-1812wb-40-18898,2
209,clueweb12-1910wb-86-07699,2
209,clueweb12-1711wb-54-29176,2
209,clueweb12-0302wb-31-05063,2
209,clueweb12-0007wb-02-27528,2
209,clueweb12-1811wb-67-24941,2
210,clueweb12-1802wb-67-01479,2
210,clueweb12-0914wb-78-15579,2
210,clueweb12-1700tw-18-01572,2
210,clueweb12-1901wb-80-07058,2
210,clueweb12-0300tw-23-16953,2
210,clueweb12-1704wb-16-00787,2
210,clueweb12-0301tw-50-05240,2
210,clueweb12-0910wb-29-19979,2
210,clueweb12-0914wb-50-13006,2
210,clueweb12-0111wb-83-07059,2
210,clueweb12-0914wb-13-33325,2
210,clueweb12-1900tw-55-12347,2
210,clueweb12-0913wb-22-18799,2
210,clueweb12-1202wb-83-19745,2
210,clueweb12-1101tw-20-10058,2
210,clueweb12-0301tw-04-18372,2
210,clueweb12-0914wb-71-12052,2
210,clueweb12-1206wb-70-08029,2
210,clueweb12-1204wb-48-19075,2
210,clueweb12-1800tw-54-02208,2
210,clueweb12-0205wb-74-04241,2
210,clueweb12-1203wb-58-27878,2
210,clueweb12-1617wb-31-09424,2
210,clueweb12-0913wb-74-23164,2
210,clueweb12-0914wb-85-30981,2
210,clueweb12-0913wb-85-00973,2
210,clueweb12-1516wb-01-25600,2
210,clueweb12-0817wb-47-09355,2
210,clueweb12-1205wb-86-28002,2
210,clueweb12-1202wb-94-03451,2
210,clueweb12-1100tw-97-04390,2
210,clueweb12-0914wb-07-25934,2
210,clueweb12-1806wb-36-17714,2
210,clueweb12-1203wb-03-01828,2
210,clueweb12-1900wb-16-34156,2
210,clueweb12-1616wb-81-18984,2
210,clueweb12-1500tw-13-00732,2
210,clueweb12-0914wb-41-31023,2
210,clueweb12-1616wb-81-18998,2
210,clueweb12-1902wb-41-21839,2
210,clueweb12-1400tw-41-07043,2
210,clueweb12-0800tw-65-10539,2
210,clueweb12-1201tw-12-22799,2
210,clueweb12-1400tw-53-18836,2
210,clueweb12-0101wb-90-13000,2
210,clueweb12-1201wb-85-17918,2
210,clueweb12-1813wb-79-07310,2
210,clueweb12-0600tw-31-06217,2
210,clueweb12-1206wb-70-08015,2
210,clueweb12-0407wb-30-04158,2
210,clueweb12-0301tw-36-01849,2
210,clueweb12-1612wb-57-20061,2
210,clueweb12-1100tw-97-04362,2
210,clueweb12-1808wb-58-23240,2
210,clueweb12-1204wb-72-21651,2
210,clueweb12-1203wb-03-01814,2
210,clueweb12-1400tw-41-01463,2
210,clueweb12-1202wb-80-09707,2
210,clueweb12-1201wb-93-20316,2
210,clueweb12-1802wb-20-23215,2
210,clueweb12-0912wb-55-04636,2
210,clueweb12-0300wb-92-07615,2
210,clueweb12-1201wb-37-02741,2
210,clueweb12-1204wb-72-21665,2
210,clueweb12-1203wb-49-27028,2
210,clueweb12-0300tw-80-16966,2
210,clueweb12-1202wb-83-19731,2
210,clueweb12-0913wb-12-08534,2
210,clueweb12-0913wb-51-28443,2
210,clueweb12-1203wb-90-07325,2
210,clueweb12-0205wb-51-25685,2
210,clueweb12-1315wb-81-10961,2
210,clueweb12-0301tw-06-18685,2
210,clueweb12-1202wb-27-13211,2
210,clueweb12-0400tw-43-04893,2
210,clueweb12-1400wb-81-16795,2
210,clueweb12-0913wb-78-14077,2
210,clueweb12-0914wb-41-31009,2
210,clueweb12-0307wb-02-09703,2
210,clueweb12-1201wb-29-20371,2
210,clueweb12-1202wb-27-13197,2
210,clueweb12-1300tw-70-12583,2
210,clueweb12-1901wb-77-01452,2
210,clueweb12-0913wb-10-02206,2
210,clueweb12-0914wb-38-09516,2
210,clueweb12-0111wb-39-00027,2
210,clueweb12-0300tw-69-20339,2
210,clueweb12-1202wb-49-17424,2
210,clueweb12-0913wb-85-00987,2
210,clueweb12-0915wb-11-30353,2
210,clueweb12-1900wb-64-08676,2
210,clueweb12-1616wb-31-08823,2
210,clueweb12-0912wb-79-01432,2
210,clueweb12-1203wb-35-07443,2
210,clueweb12-1000tw-39-07517,2
210,clueweb12-0111wb-73-15095,2
210,clueweb12-0601wb-90-34057,2
210,clueweb12-0200wb-29-21308,2
210,clueweb12-1205wb-29-31362,2
210,clueweb12-0914wb-13-33311,2
211,clueweb12-0807wb-32-04301,3
211,clueweb12-1205wb-28-06475,3
211,clueweb12-0202wb-46-30245,3
211,clueweb12-0401wb-83-03934,3
211,clueweb12-1505wb-33-06263,3
211,clueweb12-0805wb-14-04718,3
211,clueweb12-1313wb-85-00033,3
211,clueweb12-0403wb-47-29748,3
211,clueweb12-1310wb-79-01286,3
211,clueweb12-1609wb-04-05655,3
211,clueweb12-0900tw-51-00197,3
211,clueweb12-0402wb-77-09775,3
211,clueweb12-0609wb-72-15381,3
211,clueweb12-0701wb-66-18469,3
211,clueweb12-0702wb-14-09286,3
211,clueweb12-0610wb-30-23389,3
211,clueweb12-0610wb-07-18134,3
211,clueweb12-0610wb-18-30502,3
211,clueweb12-0008wb-02-24595,3
211,clueweb12-0702wb-03-16177,3
211,clueweb12-0701wb-87-19440,3
211,clueweb12-0701wb-77-00185,3
211,clueweb12-0609wb-84-19218,3
211,clueweb12-0807wb-90-06974,3
211,clueweb12-0909wb-75-05672,3
211,clueweb12-0813wb-59-23654,3
211,clueweb12-0002wb-79-08315,3
211,clueweb12-0006wb-36-21367,3
211,clueweb12-0404wb-42-18180,3
211,clueweb12-1005wb-35-03411,3
211,clueweb12-0705wb-52-16756,3
211,clueweb12-0409wb-22-28270,3
211,clueweb12-1115wb-24-14184,3
211,clueweb12-0715wb-33-24909,3
211,clueweb12-1312wb-78-06604,3
211,clueweb12-1605wb-09-10443,3
211,clueweb12-0911wb-17-03997,3
211,clueweb12-0804wb-89-27426,3
211,clueweb12-0402wb-77-09789,3
211,clueweb12-0112wb-52-07014,3
211,clueweb12-0709wb-58-22099,3
211,clueweb12-0812wb-12-20280,3
211,clueweb12-0305wb-28-08339,3
211,clueweb12-0002wb-70-11455,3
211,clueweb12-1801wb-41-23766,3
211,clueweb12-0815wb-19-15141,3
211,clueweb12-0111wb-61-27134,3
211,clueweb12-1206wb-16-20804,3
211,clueweb12-0710wb-92-28232,3
211,clueweb12-0009wb-39-25120,3
211,clueweb12-1308wb-03-28422,3
211,clueweb12-1511wb-51-24580,3
211,clueweb12-0704wb-78-06262,3
211,clueweb12-0006wb-36-21381,3
211,clueweb12-1805wb-82-12623,3
211,clueweb12-0403wb-21-20076,3
211,clueweb12-0402wb-13-11819,3
211,clueweb12-0203wb-15-23127,3
211,clueweb12-0301tw-17-01641,3
211,clueweb12-0111wb-53-04723,3
211,clueweb12-1911wb-43-19837,3
211,clueweb12-0305wb-07-05217,3
211,clueweb12-1805wb-91-07353,3
211,clueweb12-0106wb-10-04637,3
211,clueweb12-1802wb-45-15911,3
211,clueweb12-1016wb-91-10110,3
211,clueweb12-0401wb-55-23095,3
211,clueweb12-1509wb-89-18085,3
211,clueweb12-1400tw-18-17258,3
211,clueweb12-0102wb-07-03712,3
211,clueweb12-0815wb-23-23661,3
211,clueweb12-0900wb-53-05804,3
211,clueweb12-1315wb-31-00188,3
211,clueweb12-0201wb-01-31123,3
211,clueweb12-0411wb-88-13760,3
211,clueweb12-0402wb-76-10937,3
211,clueweb12-1513wb-01-04920,3
211,clueweb12-0400tw-53-02419,3
211,clueweb12-1503wb-16-08373,3
211,clueweb12-1510wb-64-16105,3
211,clueweb12-1812wb-14-16550,3
211,clueweb12-0005wb-26-17927,3
211,clueweb12-0601wb-57-17570,3
211,clueweb12-0601wb-51-07472,3
211,clueweb12-0512wb-52-00961,3
211,clueweb12-1613wb-44-21360,3
211,clueweb12-0810wb-10-05003,3
211,clueweb12-1809wb-75-05917,3
211,clueweb12-0813wb-00-02645,3
211,clueweb12-0201wb-88-04771,3
211,clueweb12-0208wb-78-03727,3
211,clueweb12-0708wb-19-03083,3
211,clueweb12-1118wb-33-23793,3
211,clueweb12-0801wb-97-05216,3
211,clueweb12-0701wb-69-35455,3
211,clueweb12-0013wb-73-05490,3
211,clueweb12-0804wb-40-19891,3
211,clueweb12-0706wb-94-05780,3
211,clueweb12-1502wb-63-34231,3
211,clueweb12-1813wb-40-28364,3
212,clueweb12-1800tw-42-15858,3
212,clueweb12-1207wb-42-03759,3
212,clueweb12-1103wb-96-17731,3
212,clueweb12-1611wb-53-29576,3
212,clueweb12-1900tw-66-17529,3
212,clueweb12-1100tw-22-12694,3
212,clueweb12-1300tw-68-11665,3
212,clueweb12-1700wb-51-17266,3
212,clueweb12-1611wb-41-02500,3
212,clueweb12-1600tw-08-17375,3
212,clueweb12-1600tw-27-11884,3
212,clueweb12-1807wb-00-31489,3
212,clueweb12-0200tw-02-21191,3
212,clueweb12-1611wb-25-08925,3
212,clueweb12-1300tw-33-06305,3
212,clueweb12-0610wb-92-36075,3
212,clueweb12-1200tw-74-17036,3
212,clueweb12-1700tw-60-16854,3
212,clueweb12-0400tw-30-10979,3
212,clueweb12-1400tw-15-04791,3
212,clueweb12-1900tw-54-12907,3
212,clueweb12-1201tw-18-15466,3
212,clueweb12-1416wb-52-17629,3
212,clueweb12-1611wb-62-29883,3
212,clueweb12-1416wb-48-03231,3
212,clueweb12-1511wb-11-02841,3
212,clueweb12-1200tw-04-11121,3
212,clueweb12-1416wb-60-12592,3
212,clueweb12-1000tw-73-09290,3
212,clueweb12-1700tw-18-03515,3
212,clueweb12-1300tw-56-13870,3
212,clueweb12-1304wb-63-28292,3
212,clueweb12-1500tw-75-13726,3
212,clueweb12-1900tw-65-19453,3
212,clueweb12-1612wb-36-13556,3
212,clueweb12-1806wb-14-22990,3
212,clueweb12-1600tw-42-20436,3
212,clueweb12-0001wb-41-31533,3
212,clueweb12-1800tw-18-09725,3
212,clueweb12-1100tw-81-05949,3
212,clueweb12-1600tw-41-12070,3
212,clueweb12-1200tw-41-08519,3
212,clueweb12-1800tw-37-23484,3
212,clueweb12-1700wb-27-13114,3
212,clueweb12-1300tw-72-02388,3
212,clueweb12-1201tw-03-06187,3
212,clueweb12-1807wb-96-27159,3
212,clueweb12-1201tw-01-19854,3
212,clueweb12-1800tw-05-21964,3
212,clueweb12-1201wb-02-30797,3
212,clueweb12-1200tw-88-05615,3
212,clueweb12-1900tw-00-22002,3
212,clueweb12-1508wb-56-25862,3
212,clueweb12-1511wb-28-18251,3
212,clueweb12-1000tw-16-12127,3
212,clueweb12-1509wb-23-13068,3
212,clueweb12-1900tw-21-11722,3
212,clueweb12-1200tw-09-20850,3
212,clueweb12-1509wb-59-13682,3
212,clueweb12-1200tw-32-10698,3
212,clueweb12-1201tw-27-14190,3
212,clueweb12-1509wb-59-13668,3
212,clueweb12-1011wb-63-21818,3
212,clueweb12-1101wb-46-03066,3
212,clueweb12-1600tw-02-19312,3
212,clueweb12-1700tw-62-22874,3
212,clueweb12-1910wb-24-13436,3
212,clueweb12-1200tw-60-10654,3
212,clueweb12-0400tw-81-19015,3
212,clueweb12-1500tw-18-18196,3
212,clueweb12-1300tw-69-15813,3
212,clueweb12-1400tw-42-09495,3
212,clueweb12-1600tw-40-12329,3
212,clueweb12-1700tw-60-18263,3
212,clueweb12-1100tw-24-07420,3
212,clueweb12-1810wb-67-26502,3
212,clueweb12-0400tw-60-17740,3
212,clueweb12-0901tw-11-02509,3
212,clueweb12-0301wb-97-14871,3
212,clueweb12-1101tw-09-07937,3
212,clueweb12-0301tw-47-23524,3
212,clueweb12-0202wb-31-27545,3
212,clueweb12-1201tw-27-14288,3
212,clueweb12-1100tw-91-19820,3
212,clueweb12-1018wb-66-11683,3
212,clueweb12-1807wb-48-26889,3
212,clueweb12-1201tw-25-15975,3
212,clueweb12-1201tw-16-17020,3
212,clueweb12-1900tw-59-05961,3
212,clueweb12-0901tw-03-13226,3
212,clueweb12-1201tw-11-02380,3
212,clueweb12-1510wb-43-24416,3
212,clueweb12-0807wb-65-09424,3
212,clueweb12-1100tw-60-05242,3
212,clueweb12-1509wb-46-14933,3
212,clueweb12-0700tw-53-21166,3
212,clueweb12-1100tw-19-16307,3
212,clueweb12-1300tw-69-15827,3
212,clueweb12-0900tw-92-02705,3
212,clueweb12-1100tw-90-16287,3
213,clueweb12-0812wb-60-28452,3
213,clueweb12-1808wb-58-12113,3
213,clueweb12-0107wb-76-22293,3
213,clueweb12-1809wb-56-16741,3
213,clueweb12-1809wb-01-33359,3
213,clueweb12-1808wb-70-33077,3
213,clueweb12-1809wb-08-19105,3
213,clueweb12-1808wb-96-08548,3
213,clueweb12-1808wb-96-08533,3
213,clueweb12-1809wb-54-25465,3
213,clueweb12-1809wb-03-17729,3
213,clueweb12-1808wb-93-09981,3
213,clueweb12-0205wb-87-00181,3
213,clueweb12-0206wb-13-28003,3
213,clueweb12-1809wb-40-31269,3
213,clueweb12-1808wb-93-09967,3
213,clueweb12-0816wb-90-19954,3
213,clueweb12-0816wb-82-11332,3
213,clueweb12-1809wb-32-28307,3
213,clueweb12-0206wb-04-12163,3
213,clueweb12-1809wb-05-04788,3
213,clueweb12-1809wb-25-09891,3
213,clueweb12-0817wb-26-11662,3
213,clueweb12-1809wb-54-25451,3
213,clueweb12-1808wb-67-23583,3
213,clueweb12-1809wb-56-16755,3
213,clueweb12-1808wb-75-24945,3
213,clueweb12-1800wb-83-20177,3
213,clueweb12-0206wb-18-15423,3
213,clueweb12-1808wb-62-27126,3
213,clueweb12-1808wb-38-14208,3
213,clueweb12-1808wb-66-08549,3
213,clueweb12-1808wb-79-02775,3
213,clueweb12-1808wb-79-02790,3
213,clueweb12-1808wb-98-22509,3
213,clueweb12-1809wb-08-19121,3
213,clueweb12-1809wb-25-09906,3
213,clueweb12-1809wb-05-04774,3
213,clueweb12-1809wb-28-25605,3
213,clueweb12-0502wb-13-05838,3
213,clueweb12-1808wb-98-22495,3
213,clueweb12-1809wb-41-30999,3
213,clueweb12-1809wb-32-28321,3
213,clueweb12-1806wb-70-25415,3
213,clueweb12-1808wb-67-23598,3
213,clueweb12-1809wb-36-03458,3
213,clueweb12-0000wb-02-07242,3
213,clueweb12-1808wb-70-33095,3
213,clueweb12-1808wb-72-16820,3
213,clueweb12-1700wb-05-29861,3
213,clueweb12-1808wb-46-28171,3
213,clueweb12-1809wb-13-27024,3
213,clueweb12-1809wb-36-03472,3
213,clueweb12-0012wb-08-02855,3
213,clueweb12-1812wb-58-26357,3
213,clueweb12-0101wb-40-16932,3
213,clueweb12-1907wb-70-17833,3
213,clueweb12-1806wb-54-07744,3
213,clueweb12-0604wb-27-24116,3
213,clueweb12-0305wb-53-27501,3
213,clueweb12-1020wb-81-31553,3
213,clueweb12-0000wb-30-23245,3
213,clueweb12-1808wb-75-24931,3
213,clueweb12-0608wb-88-08678,3
213,clueweb12-1407wb-36-23588,3
213,clueweb12-1809wb-39-19112,3
213,clueweb12-0600wb-66-16024,3
213,clueweb12-0300wb-59-30270,3
213,clueweb12-1812wb-35-02878,3
213,clueweb12-0206wb-08-18735,3
213,clueweb12-0107wb-94-19912,3
213,clueweb12-0302wb-79-09173,3
213,clueweb12-1809wb-01-33374,3
213,clueweb12-0600tw-35-03588,3
213,clueweb12-1304wb-08-30826,3
213,clueweb12-0405wb-40-28646,3
213,clueweb12-1406wb-97-00879,3
213,clueweb12-1005wb-90-10099,3
213,clueweb12-1012wb-82-19039,3
213,clueweb12-0601wb-89-29509,3
213,clueweb12-0304wb-37-12128,3
213,clueweb12-0300tw-83-04555,3
213,clueweb12-0302wb-21-29939,3
213,clueweb12-0108wb-57-08659,3
213,clueweb12-1500tw-86-11810,3
213,clueweb12-1907wb-71-02471,3
213,clueweb12-0000wb-77-26609,3
213,clueweb12-0207wb-29-07570,3
213,clueweb12-1310wb-06-09801,3
213,clueweb12-0000wb-91-24488,3
213,clueweb12-1801wb-19-19250,3
213,clueweb12-1401wb-52-25624,3
213,clueweb12-0812wb-79-04389,3
213,clueweb12-1814wb-05-18287,3
213,clueweb12-1410wb-70-18222,3
213,clueweb12-1912wb-37-21810,3
213,clueweb12-1510wb-25-13343,3
213,clueweb12-0000wb-97-28868,3
213,clueweb12-1500tw-84-10117,3
213,clueweb12-1700tw-49-06802,3
214,clueweb12-0011wb-62-03765,4
214,clueweb12-0408wb-26-31829,4
214,clueweb12-0502wb-84-29629,4
214,clueweb12-0815wb-87-08839,4
214,clueweb12-1002wb-28-10594,4
214,clueweb12-0300wb-78-31872,4
214,clueweb12-0002wb-22-08917,4
214,clueweb12-0105wb-80-30821,4
214,clueweb12-0106wb-09-03094,4
214,clueweb12-0501wb-95-00428,4
214,clueweb12-1415wb-77-16473,4
214,clueweb12-0203wb-64-25030,4
214,clueweb12-0712wb-68-22718,4
214,clueweb12-1217wb-83-03406,4
214,clueweb12-1812wb-15-19067,4
214,clueweb12-0200wb-63-33160,4
214,clueweb12-0914wb-39-22946,4
214,clueweb12-1700wb-11-21645,4
214,clueweb12-0104wb-05-29320,4
214,clueweb12-0401tw-14-01801,4
214,clueweb12-1002wb-11-05203,4
214,clueweb12-0701wb-76-01669,4
214,clueweb12-0914wb-24-13658,4
214,clueweb12-0011wb-45-01444,4
214,clueweb12-1312wb-67-20776,4
214,clueweb12-1004wb-68-12196,4
214,clueweb12-1703wb-04-27857,4
214,clueweb12-0002wb-22-08931,4
214,clueweb12-0508wb-23-26844,4
214,clueweb12-0001wb-54-32792,4
214,clueweb12-1804wb-08-27299,4
214,clueweb12-1411wb-18-24605,4
214,clueweb12-0005wb-98-11303,4
214,clueweb12-0212wb-24-20203,4
214,clueweb12-1000tw-95-21878,4
214,clueweb12-1001wb-43-24433,4
214,clueweb12-1004wb-51-16212,4
214,clueweb12-1510wb-25-11664,4
214,clueweb12-0109wb-40-30860,4
214,clueweb12-1004wb-58-20054,4
214,clueweb12-0210wb-52-01651,4
214,clueweb12-0703wb-92-16007,4
214,clueweb12-0202wb-01-18736,4
214,clueweb12-0302wb-20-29871,4
214,clueweb12-1703wb-43-18055,4
214,clueweb12-1004wb-66-28780,4
214,clueweb12-0511wb-64-28112,4
214,clueweb12-0208wb-88-11332,4
214,clueweb12-0304wb-20-23151,4
214,clueweb12-0209wb-96-04982,4
214,clueweb12-1019wb-79-00865,4
214,clueweb12-1903wb-29-25939,4
214,clueweb12-1004wb-84-09593,4
214,clueweb12-0610wb-02-24186,4
214,clueweb12-0210wb-80-19004,4
214,clueweb12-0300wb-37-24036,4
214,clueweb12-1004wb-57-00457,4
214,clueweb12-1806wb-31-34423,4
214,clueweb12-1800tw-31-17412,4
214,clueweb12-0816wb-79-13142,4
214,clueweb12-1500tw-18-08406,4
214,clueweb12-1003wb-85-21683,4
214,clueweb12-0713wb-19-20089,4
214,clueweb12-0911wb-37-05388,4
214,clueweb12-0407wb-25-09558,4
214,clueweb12-0005wb-40-16803,4
214,clueweb12-1017wb-81-06324,4
214,clueweb12-1707wb-93-23380,4
214,clueweb12-1700wb-50-26064,4
214,clueweb12-1905wb-88-06035,4
214,clueweb12-1500tw-35-15037,4
214,clueweb12-1004wb-84-09607,4
214,clueweb12-1106wb-30-10181,4
214,clueweb12-0100tw-29-04025,4
214,clueweb12-1812wb-83-11479,4
214,clueweb12-1011wb-38-02701,4
214,clueweb12-1408wb-28-12257,4
214,clueweb12-1005wb-36-02192,4
214,clueweb12-0919wb-67-01473,4
214,clueweb12-1601wb-12-15125,4
214,clueweb12-1506wb-53-28812,4
214,clueweb12-1715wb-88-29026,4
214,clueweb12-0108wb-64-20633,4
214,clueweb12-1707wb-86-04877,4
214,clueweb12-0408wb-45-28307,4
214,clueweb12-1606wb-68-10865,4
214,clueweb12-1109wb-20-06783,4
214,clueweb12-1107wb-00-00111,4
214,clueweb12-1506wb-80-13978,4
214,clueweb12-1103wb-34-10105,4
214,clueweb12-0714wb-65-18801,4
214,clueweb12-0814wb-53-12180,4
214,clueweb12-1006wb-69-17701,4
214,clueweb12-0410wb-13-19077,4
214,clueweb12-0916wb-08-18767,4
214,clueweb12-0000wb-04-01209,4
214,clueweb12-0906wb-70-02262,4
