QueryId,DocumentId,title_query_coverage,content_query_coverage,anchors_query_coverage,normalized_title_query_coverage,normalized_content_query_coverage,normalized_anchors_query_coverage
212,clueweb12-1300tw-33-06305,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0610wb-92-36075,0,3,0,0.0,1.0,0.0
212,clueweb12-1200tw-74-17036,3,3,3,1.0,1.0,1.0
212,clueweb12-1700tw-60-16854,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0400tw-30-10979,3,3,3,1.0,1.0,1.0
212,clueweb12-1400tw-15-04791,3,3,3,1.0,1.0,1.0
212,clueweb12-1900tw-54-12907,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1201tw-18-15466,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1416wb-52-17629,3,3,0,1.0,1.0,0.0
212,clueweb12-1611wb-62-29883,3,3,0,1.0,1.0,0.0
212,clueweb12-1416wb-48-03231,3,3,0,1.0,1.0,0.0
212,clueweb12-1511wb-11-02841,3,3,3,1.0,1.0,1.0
212,clueweb12-1200tw-04-11121,3,3,3,1.0,1.0,1.0
212,clueweb12-1416wb-60-12592,3,3,0,1.0,1.0,0.0
212,clueweb12-1000tw-73-09290,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1700tw-18-03515,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-1300tw-56-13870,3,3,3,1.0,1.0,1.0
212,clueweb12-1304wb-63-28292,0,3,0,0.0,1.0,0.0
212,clueweb12-1500tw-75-13726,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1900tw-65-19453,3,3,2,1.0,1.0,0.6666666666666666
212,clueweb12-1612wb-36-13556,3,3,3,1.0,1.0,1.0
212,clueweb12-1806wb-14-22990,2,3,0,0.6666666666666666,1.0,0.0
212,clueweb12-1600tw-42-20436,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0001wb-41-31533,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1800tw-18-09725,3,3,3,1.0,1.0,1.0
212,clueweb12-1100tw-81-05949,3,3,0,1.0,1.0,0.0
212,clueweb12-1600tw-41-12070,3,3,3,1.0,1.0,1.0
212,clueweb12-1200tw-41-08519,3,3,3,1.0,1.0,1.0
212,clueweb12-1800tw-37-23484,3,3,3,1.0,1.0,1.0
212,clueweb12-1700wb-27-13114,3,3,0,1.0,1.0,0.0
212,clueweb12-1300tw-72-02388,0,3,0,0.0,1.0,0.0
212,clueweb12-1201tw-03-06187,3,3,3,1.0,1.0,1.0
212,clueweb12-1807wb-96-27159,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1201tw-01-19854,3,3,3,1.0,1.0,1.0
212,clueweb12-1800tw-05-21964,3,3,3,1.0,1.0,1.0
212,clueweb12-1201wb-02-30797,3,3,3,1.0,1.0,1.0
212,clueweb12-1200tw-88-05615,3,3,3,1.0,1.0,1.0
212,clueweb12-1900tw-00-22002,3,3,3,1.0,1.0,1.0
212,clueweb12-1508wb-56-25862,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1511wb-28-18251,3,3,3,1.0,1.0,1.0
212,clueweb12-1000tw-16-12127,0,3,0,0.0,1.0,0.0
212,clueweb12-1509wb-23-13068,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1900tw-21-11722,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-1200tw-09-20850,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-1509wb-59-13682,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1200tw-32-10698,3,3,3,1.0,1.0,1.0
212,clueweb12-1201tw-27-14190,3,3,3,1.0,1.0,1.0
212,clueweb12-1509wb-59-13668,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1011wb-63-21818,0,3,0,0.0,1.0,0.0
212,clueweb12-1101wb-46-03066,2,3,0,0.6666666666666666,1.0,0.0
212,clueweb12-1600tw-02-19312,3,3,3,1.0,1.0,1.0
212,clueweb12-1700tw-62-22874,3,3,3,1.0,1.0,1.0
212,clueweb12-1910wb-24-13436,3,3,3,1.0,1.0,1.0
212,clueweb12-1200tw-60-10654,3,3,3,1.0,1.0,1.0
212,clueweb12-0400tw-81-19015,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1500tw-18-18196,3,3,3,1.0,1.0,1.0
212,clueweb12-1300tw-69-15813,3,3,3,1.0,1.0,1.0
212,clueweb12-1400tw-42-09495,3,3,3,1.0,1.0,1.0
212,clueweb12-1600tw-40-12329,3,3,3,1.0,1.0,1.0
212,clueweb12-1700tw-60-18263,3,3,3,1.0,1.0,1.0
212,clueweb12-1100tw-24-07420,0,3,0,0.0,1.0,0.0
212,clueweb12-1810wb-67-26502,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-0400tw-60-17740,3,3,3,1.0,1.0,1.0
212,clueweb12-0901tw-11-02509,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0301wb-97-14871,3,3,3,1.0,1.0,1.0
212,clueweb12-1101tw-09-07937,3,3,3,1.0,1.0,1.0
212,clueweb12-0301tw-47-23524,3,3,3,1.0,1.0,1.0
212,clueweb12-0202wb-31-27545,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1201tw-27-14288,3,3,3,1.0,1.0,1.0
212,clueweb12-1100tw-91-19820,3,3,3,1.0,1.0,1.0
212,clueweb12-1018wb-66-11683,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-1807wb-48-26889,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1201tw-25-15975,3,3,3,1.0,1.0,1.0
212,clueweb12-1201tw-16-17020,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-1900tw-59-05961,3,3,2,1.0,1.0,0.6666666666666666
212,clueweb12-0901tw-03-13226,0,3,0,0.0,1.0,0.0
212,clueweb12-1201tw-11-02380,3,3,3,1.0,1.0,1.0
212,clueweb12-1510wb-43-24416,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0807wb-65-09424,3,3,3,1.0,1.0,1.0
212,clueweb12-1100tw-60-05242,3,3,3,1.0,1.0,1.0
212,clueweb12-1509wb-46-14933,2,3,2,0.6666666666666666,1.0,0.6666666666666666
212,clueweb12-0700tw-53-21166,3,3,0,1.0,1.0,0.0
212,clueweb12-1100tw-19-16307,3,3,3,1.0,1.0,1.0
212,clueweb12-1300tw-69-15827,3,3,3,1.0,1.0,1.0
212,clueweb12-0900tw-92-02705,1,3,1,0.3333333333333333,1.0,0.3333333333333333
212,clueweb12-1100tw-90-16287,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-0812wb-60-28452,3,3,2,1.0,1.0,0.6666666666666666
213,clueweb12-1808wb-58-12113,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-0107wb-76-22293,2,3,3,0.6666666666666666,1.0,1.0
213,clueweb12-1809wb-56-16741,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1809wb-01-33359,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-70-33077,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-08-19105,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-96-08548,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-96-08533,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-54-25465,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-03-17729,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-93-09981,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0205wb-87-00181,3,3,3,1.0,1.0,1.0
213,clueweb12-0206wb-13-28003,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-40-31269,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-93-09967,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0816wb-90-19954,3,3,0,1.0,1.0,0.0
213,clueweb12-0816wb-82-11332,3,3,0,1.0,1.0,0.0
213,clueweb12-1809wb-32-28307,3,3,3,1.0,1.0,1.0
213,clueweb12-0206wb-04-12163,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-05-04788,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-25-09891,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0817wb-26-11662,3,3,0,1.0,1.0,0.0
213,clueweb12-1809wb-54-25451,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-67-23583,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-56-16755,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1808wb-75-24945,3,3,3,1.0,1.0,1.0
213,clueweb12-1800wb-83-20177,3,3,3,1.0,1.0,1.0
213,clueweb12-0206wb-18-15423,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-62-27126,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-38-14208,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-66-08549,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-79-02775,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-79-02790,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-98-22509,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-08-19121,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-25-09906,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1809wb-05-04774,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1809wb-28-25605,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-0502wb-13-05838,3,3,3,1.0,1.0,1.0
213,clueweb12-1808wb-98-22495,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-41-30999,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1809wb-32-28321,2,3,1,0.6666666666666666,1.0,0.3333333333333333
213,clueweb12-1806wb-70-25415,0,3,3,0.0,1.0,1.0
213,clueweb12-1808wb-67-23598,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-36-03458,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-0000wb-02-07242,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-70-33095,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1808wb-72-16820,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1700wb-05-29861,3,3,0,1.0,1.0,0.0
213,clueweb12-1808wb-46-28171,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1809wb-13-27024,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1809wb-36-03472,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0012wb-08-02855,3,3,3,1.0,1.0,1.0
213,clueweb12-1812wb-58-26357,0,3,0,0.0,1.0,0.0
213,clueweb12-0101wb-40-16932,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1907wb-70-17833,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1806wb-54-07744,0,3,3,0.0,1.0,1.0
213,clueweb12-0604wb-27-24116,3,3,0,1.0,1.0,0.0
213,clueweb12-0305wb-53-27501,3,3,0,1.0,1.0,0.0
213,clueweb12-1020wb-81-31553,0,3,0,0.0,1.0,0.0
213,clueweb12-0000wb-30-23245,3,3,0,1.0,1.0,0.0
213,clueweb12-1808wb-75-24931,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0608wb-88-08678,3,3,3,1.0,1.0,1.0
213,clueweb12-1407wb-36-23588,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-39-19112,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0600wb-66-16024,3,3,0,1.0,1.0,0.0
213,clueweb12-0300wb-59-30270,3,3,0,1.0,1.0,0.0
213,clueweb12-1812wb-35-02878,0,3,0,0.0,1.0,0.0
213,clueweb12-0206wb-08-18735,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-0107wb-94-19912,3,3,3,1.0,1.0,1.0
213,clueweb12-0302wb-79-09173,3,3,3,1.0,1.0,1.0
213,clueweb12-1809wb-01-33374,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0600tw-35-03588,3,3,3,1.0,1.0,1.0
213,clueweb12-1304wb-08-30826,3,3,0,1.0,1.0,0.0
213,clueweb12-0405wb-40-28646,3,3,0,1.0,1.0,0.0
213,clueweb12-1406wb-97-00879,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1005wb-90-10099,3,3,3,1.0,1.0,1.0
213,clueweb12-1012wb-82-19039,3,3,3,1.0,1.0,1.0
213,clueweb12-0601wb-89-29509,3,3,3,1.0,1.0,1.0
213,clueweb12-0304wb-37-12128,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0300tw-83-04555,3,3,0,1.0,1.0,0.0
213,clueweb12-0302wb-21-29939,3,3,3,1.0,1.0,1.0
213,clueweb12-0108wb-57-08659,3,3,3,1.0,1.0,1.0
213,clueweb12-1500tw-86-11810,3,3,3,1.0,1.0,1.0
213,clueweb12-1907wb-71-02471,3,3,0,1.0,1.0,0.0
213,clueweb12-0000wb-77-26609,3,3,3,1.0,1.0,1.0
213,clueweb12-0207wb-29-07570,3,3,0,1.0,1.0,0.0
213,clueweb12-1310wb-06-09801,3,3,0,1.0,1.0,0.0
213,clueweb12-0000wb-91-24488,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-1801wb-19-19250,3,3,0,1.0,1.0,0.0
213,clueweb12-1401wb-52-25624,2,3,0,0.6666666666666666,1.0,0.0
213,clueweb12-0812wb-79-04389,3,3,3,1.0,1.0,1.0
213,clueweb12-1814wb-05-18287,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1410wb-70-18222,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1912wb-37-21810,0,3,0,0.0,1.0,0.0
213,clueweb12-1510wb-25-13343,3,3,3,1.0,1.0,1.0
213,clueweb12-0000wb-97-28868,2,3,2,0.6666666666666666,1.0,0.6666666666666666
213,clueweb12-1500tw-84-10117,3,3,0,1.0,1.0,0.0
213,clueweb12-1700tw-49-06802,3,3,3,1.0,1.0,1.0
214,clueweb12-0011wb-62-03765,3,4,3,0.75,1.0,0.75
214,clueweb12-0408wb-26-31829,3,4,3,0.75,1.0,0.75
214,clueweb12-0502wb-84-29629,3,4,3,0.75,1.0,0.75
214,clueweb12-0815wb-87-08839,0,4,0,0.0,1.0,0.0
214,clueweb12-1002wb-28-10594,3,4,4,0.75,1.0,1.0
214,clueweb12-0300wb-78-31872,4,4,4,1.0,1.0,1.0
214,clueweb12-0002wb-22-08917,4,4,4,1.0,1.0,1.0
214,clueweb12-0105wb-80-30821,1,4,1,0.25,1.0,0.25
214,clueweb12-0106wb-09-03094,1,4,1,0.25,1.0,0.25
214,clueweb12-0501wb-95-00428,4,4,1,1.0,1.0,0.25
214,clueweb12-1415wb-77-16473,0,4,1,0.0,1.0,0.25
214,clueweb12-0203wb-64-25030,3,4,3,0.75,1.0,0.75
214,clueweb12-0712wb-68-22718,1,4,0,0.25,1.0,0.0
214,clueweb12-1217wb-83-03406,3,4,0,0.75,1.0,0.0
214,clueweb12-1812wb-15-19067,0,4,0,0.0,1.0,0.0
214,clueweb12-0200wb-63-33160,0,4,0,0.0,1.0,0.0
214,clueweb12-0914wb-39-22946,3,4,3,0.75,1.0,0.75
214,clueweb12-1700wb-11-21645,1,4,0,0.25,1.0,0.0
214,clueweb12-0104wb-05-29320,1,4,1,0.25,1.0,0.25
214,clueweb12-0401tw-14-01801,3,4,3,0.75,1.0,0.75
214,clueweb12-1002wb-11-05203,3,4,3,0.75,1.0,0.75
214,clueweb12-0701wb-76-01669,4,4,3,1.0,1.0,0.75
214,clueweb12-0914wb-24-13658,2,4,2,0.5,1.0,0.5
214,clueweb12-0011wb-45-01444,3,4,3,0.75,1.0,0.75
214,clueweb12-1312wb-67-20776,3,4,0,0.75,1.0,0.0
214,clueweb12-1004wb-68-12196,1,4,2,0.25,1.0,0.5
214,clueweb12-1703wb-04-27857,0,4,0,0.0,1.0,0.0
214,clueweb12-0002wb-22-08931,3,4,3,0.75,1.0,0.75
214,clueweb12-0508wb-23-26844,0,4,0,0.0,1.0,0.0
214,clueweb12-0001wb-54-32792,4,4,4,1.0,1.0,1.0
214,clueweb12-1804wb-08-27299,3,4,0,0.75,1.0,0.0
214,clueweb12-1411wb-18-24605,2,4,2,0.5,1.0,0.5
214,clueweb12-0005wb-98-11303,3,4,3,0.75,1.0,0.75
214,clueweb12-0212wb-24-20203,1,4,1,0.25,1.0,0.25
214,clueweb12-1000tw-95-21878,4,4,0,1.0,1.0,0.0
214,clueweb12-1001wb-43-24433,3,4,3,0.75,1.0,0.75
214,clueweb12-1004wb-51-16212,3,4,3,0.75,1.0,0.75
214,clueweb12-1510wb-25-11664,0,4,0,0.0,1.0,0.0
214,clueweb12-0109wb-40-30860,0,4,0,0.0,1.0,0.0
214,clueweb12-1004wb-58-20054,3,4,3,0.75,1.0,0.75
214,clueweb12-0210wb-52-01651,0,4,1,0.0,1.0,0.25
214,clueweb12-0703wb-92-16007,1,4,0,0.25,1.0,0.0
214,clueweb12-0202wb-01-18736,1,4,0,0.25,1.0,0.0
214,clueweb12-0302wb-20-29871,0,4,0,0.0,1.0,0.0
214,clueweb12-1703wb-43-18055,0,4,0,0.0,1.0,0.0
214,clueweb12-1004wb-66-28780,2,4,0,0.5,1.0,0.0
214,clueweb12-0511wb-64-28112,3,4,3,0.75,1.0,0.75
214,clueweb12-0208wb-88-11332,2,4,2,0.5,1.0,0.5
214,clueweb12-0304wb-20-23151,0,4,0,0.0,1.0,0.0
214,clueweb12-0209wb-96-04982,2,4,2,0.5,1.0,0.5
214,clueweb12-1019wb-79-00865,2,4,2,0.5,1.0,0.5
214,clueweb12-1903wb-29-25939,0,4,0,0.0,1.0,0.0
214,clueweb12-1004wb-84-09593,3,4,3,0.75,1.0,0.75
214,clueweb12-0610wb-02-24186,0,4,0,0.0,1.0,0.0
214,clueweb12-0210wb-80-19004,2,4,2,0.5,1.0,0.5
214,clueweb12-0300wb-37-24036,1,4,0,0.25,1.0,0.0
214,clueweb12-1004wb-57-00457,3,4,3,0.75,1.0,0.75
214,clueweb12-1806wb-31-34423,3,4,3,0.75,1.0,0.75
214,clueweb12-1800tw-31-17412,1,4,1,0.25,1.0,0.25
214,clueweb12-0816wb-79-13142,0,4,0,0.0,1.0,0.0
214,clueweb12-1500tw-18-08406,0,4,0,0.0,1.0,0.0
214,clueweb12-1003wb-85-21683,1,4,1,0.25,1.0,0.25
214,clueweb12-0713wb-19-20089,2,4,2,0.5,1.0,0.5
214,clueweb12-0911wb-37-05388,3,4,3,0.75,1.0,0.75
214,clueweb12-0407wb-25-09558,1,4,0,0.25,1.0,0.0
214,clueweb12-0005wb-40-16803,0,4,0,0.0,1.0,0.0
214,clueweb12-1017wb-81-06324,2,4,2,0.5,1.0,0.5
214,clueweb12-1707wb-93-23380,3,4,3,0.75,1.0,0.75
214,clueweb12-1700wb-50-26064,1,4,0,0.25,1.0,0.0
214,clueweb12-1905wb-88-06035,3,4,3,0.75,1.0,0.75
214,clueweb12-1500tw-35-15037,0,4,0,0.0,1.0,0.0
214,clueweb12-1004wb-84-09607,1,4,0,0.25,1.0,0.0
214,clueweb12-1106wb-30-10181,3,4,0,0.75,1.0,0.0
214,clueweb12-0100tw-29-04025,0,4,0,0.0,1.0,0.0
214,clueweb12-1812wb-83-11479,1,4,1,0.25,1.0,0.25
214,clueweb12-1011wb-38-02701,0,4,2,0.0,1.0,0.5
214,clueweb12-1408wb-28-12257,1,4,1,0.25,1.0,0.25
214,clueweb12-1005wb-36-02192,1,4,0,0.25,1.0,0.0
214,clueweb12-0919wb-67-01473,1,4,1,0.25,1.0,0.25
214,clueweb12-1601wb-12-15125,0,4,0,0.0,1.0,0.0
214,clueweb12-1506wb-53-28812,3,4,3,0.75,1.0,0.75
214,clueweb12-1715wb-88-29026,0,4,0,0.0,1.0,0.0
214,clueweb12-0108wb-64-20633,0,4,2,0.0,1.0,0.5
214,clueweb12-1707wb-86-04877,1,4,1,0.25,1.0,0.25
214,clueweb12-0408wb-45-28307,3,4,3,0.75,1.0,0.75
214,clueweb12-1606wb-68-10865,3,4,3,0.75,1.0,0.75
214,clueweb12-1109wb-20-06783,3,4,3,0.75,1.0,0.75
214,clueweb12-1107wb-00-00111,3,4,0,0.75,1.0,0.0
214,clueweb12-1506wb-80-13978,3,4,3,0.75,1.0,0.75
214,clueweb12-1103wb-34-10105,3,4,3,0.75,1.0,0.75
214,clueweb12-0714wb-65-18801,3,4,3,0.75,1.0,0.75
214,clueweb12-0814wb-53-12180,0,4,1,0.0,1.0,0.25
214,clueweb12-1006wb-69-17701,1,4,0,0.25,1.0,0.0
214,clueweb12-0410wb-13-19077,1,4,2,0.25,1.0,0.5
214,clueweb12-0916wb-08-18767,0,4,0,0.0,1.0,0.0
214,clueweb12-0000wb-04-01209,1,4,1,0.25,1.0,0.25
214,clueweb12-0906wb-70-02262,3,4,3,0.75,1.0,0.75
214,clueweb12-1615wb-72-14407,4,4,4,1.0,1.0,1.0
214,clueweb12-0211wb-17-15620,0,4,0,0.0,1.0,0.0
214,clueweb12-0700tw-05-07798,2,4,0,0.5,1.0,0.0
215,clueweb12-0206wb-28-00419,1,4,0,0.25,1.0,0.0
215,clueweb12-0206wb-96-24867,2,4,0,0.5,1.0,0.0
215,clueweb12-0011wb-90-24227,1,4,0,0.25,1.0,0.0
215,clueweb12-0601wb-97-26169,0,4,0,0.0,1.0,0.0
215,clueweb12-0504wb-05-00628,0,4,0,0.0,1.0,0.0
215,clueweb12-1020wb-57-33475,1,4,0,0.25,1.0,0.0
215,clueweb12-0714wb-20-11740,0,4,0,0.0,1.0,0.0
215,clueweb12-0309wb-82-16780,1,4,0,0.25,1.0,0.0
215,clueweb12-1902wb-74-05419,0,4,0,0.0,1.0,0.0
215,clueweb12-0712wb-52-28918,0,4,0,0.0,1.0,0.0
215,clueweb12-0104wb-54-09612,4,4,0,1.0,1.0,0.0
215,clueweb12-0307wb-02-02937,4,4,0,1.0,1.0,0.0
215,clueweb12-0502wb-86-19330,1,4,0,0.25,1.0,0.0
215,clueweb12-0307wb-36-18504,4,4,1,1.0,1.0,0.25
215,clueweb12-0312wb-05-31229,0,4,0,0.0,1.0,0.0
215,clueweb12-0302wb-59-18468,1,4,1,0.25,1.0,0.25
215,clueweb12-1900wb-64-18156,0,4,0,0.0,1.0,0.0
215,clueweb12-0013wb-33-25873,1,4,0,0.25,1.0,0.0
215,clueweb12-0000wb-19-29902,2,4,0,0.5,1.0,0.0
215,clueweb12-1404wb-90-06582,1,4,1,0.25,1.0,0.25
215,clueweb12-0008wb-06-13849,0,4,0,0.0,1.0,0.0
215,clueweb12-0008wb-46-05151,0,4,0,0.0,1.0,0.0
215,clueweb12-0501wb-17-28850,2,4,2,0.5,1.0,0.5
215,clueweb12-0008wb-80-27802,0,4,0,0.0,1.0,0.0
215,clueweb12-0716wb-60-19246,1,4,3,0.25,1.0,0.75
215,clueweb12-0110wb-58-06792,3,4,3,0.75,1.0,0.75
215,clueweb12-0406wb-55-14085,0,4,0,0.0,1.0,0.0
215,clueweb12-0511wb-84-26169,0,4,0,0.0,1.0,0.0
215,clueweb12-1509wb-02-21623,0,4,0,0.0,1.0,0.0
215,clueweb12-0212wb-18-03911,1,4,1,0.25,1.0,0.25
215,clueweb12-1903wb-27-23785,0,4,0,0.0,1.0,0.0
215,clueweb12-0204wb-64-08417,0,4,0,0.0,1.0,0.0
215,clueweb12-0400wb-73-10288,1,4,1,0.25,1.0,0.25
215,clueweb12-0511wb-59-24448,1,4,1,0.25,1.0,0.25
215,clueweb12-1308wb-23-02229,0,4,1,0.0,1.0,0.25
215,clueweb12-0300wb-82-34688,0,4,0,0.0,1.0,0.0
215,clueweb12-0212wb-06-31391,0,4,0,0.0,1.0,0.0
215,clueweb12-0811wb-47-26792,0,4,0,0.0,1.0,0.0
215,clueweb12-0914wb-21-00776,0,4,0,0.0,1.0,0.0
215,clueweb12-0602wb-57-20849,1,4,0,0.25,1.0,0.0
215,clueweb12-0715wb-13-05157,2,4,2,0.5,1.0,0.5
215,clueweb12-0211wb-15-31955,0,4,0,0.0,1.0,0.0
215,clueweb12-0604wb-22-12719,0,4,0,0.0,1.0,0.0
215,clueweb12-1809wb-06-03337,0,4,0,0.0,1.0,0.0
215,clueweb12-0713wb-35-01872,1,4,0,0.25,1.0,0.0
215,clueweb12-1009wb-90-05196,0,4,0,0.0,1.0,0.0
215,clueweb12-0013wb-11-03826,0,4,0,0.0,1.0,0.0
215,clueweb12-0900tw-62-14065,1,4,1,0.25,1.0,0.25
215,clueweb12-0206wb-92-29154,0,4,1,0.0,1.0,0.25
215,clueweb12-0104wb-34-12154,0,4,0,0.0,1.0,0.0
215,clueweb12-1503wb-66-11811,0,4,0,0.0,1.0,0.0
215,clueweb12-0003wb-55-17788,0,4,0,0.0,1.0,0.0
215,clueweb12-0705wb-28-09228,0,4,0,0.0,1.0,0.0
215,clueweb12-1213wb-07-05887,0,4,0,0.0,1.0,0.0
215,clueweb12-0503wb-38-30226,0,4,0,0.0,1.0,0.0
215,clueweb12-0307wb-21-07385,4,4,0,1.0,1.0,0.0
215,clueweb12-0112wb-12-14296,4,4,1,1.0,1.0,0.25
215,clueweb12-0512wb-33-15223,0,4,0,0.0,1.0,0.0
215,clueweb12-0000wb-19-29930,0,4,0,0.0,1.0,0.0
215,clueweb12-0211wb-74-35996,0,4,0,0.0,1.0,0.0
215,clueweb12-1201wb-02-17525,0,4,0,0.0,1.0,0.0
215,clueweb12-1412wb-83-01846,0,4,0,0.0,1.0,0.0
215,clueweb12-0009wb-69-14879,0,4,0,0.0,1.0,0.0
215,clueweb12-1212wb-37-04047,0,4,1,0.0,1.0,0.25
215,clueweb12-0713wb-99-17810,0,4,0,0.0,1.0,0.0
215,clueweb12-0901wb-50-08337,1,4,0,0.25,1.0,0.0
215,clueweb12-0001wb-58-14573,4,4,0,1.0,1.0,0.0
215,clueweb12-1615wb-12-10363,0,4,0,0.0,1.0,0.0
215,clueweb12-1414wb-43-10681,1,4,0,0.25,1.0,0.0
215,clueweb12-1100wb-34-02710,1,4,1,0.25,1.0,0.25
215,clueweb12-0809wb-64-27928,0,4,0,0.0,1.0,0.0
215,clueweb12-0111wb-98-29318,0,4,0,0.0,1.0,0.0
215,clueweb12-0308wb-56-12928,4,4,1,1.0,1.0,0.25
215,clueweb12-1811wb-03-15559,1,4,0,0.25,1.0,0.0
215,clueweb12-1713wb-35-04362,2,4,0,0.5,1.0,0.0
215,clueweb12-1713wb-46-25030,2,4,0,0.5,1.0,0.0
215,clueweb12-0204wb-72-05977,0,4,0,0.0,1.0,0.0
215,clueweb12-0306wb-73-16078,4,4,0,1.0,1.0,0.0
215,clueweb12-0907wb-51-19918,1,4,0,0.25,1.0,0.0
215,clueweb12-0112wb-10-05790,0,4,0,0.0,1.0,0.0
215,clueweb12-0404wb-59-04691,4,4,4,1.0,1.0,1.0
215,clueweb12-1900wb-78-00865,0,4,0,0.0,1.0,0.0
215,clueweb12-1009wb-85-03927,0,4,0,0.0,1.0,0.0
