QueryId,DocumentId,pagerank_score
212,clueweb12-1100tw-60-05242,1.7070083020644906e-08
212,clueweb12-1509wb-46-14933,1.893329462513313e-08
212,clueweb12-0700tw-53-21166,1.7070083020644906e-08
212,clueweb12-1100tw-19-16307,1.7070083020644906e-08
212,clueweb12-1300tw-69-15827,1.7070083020644906e-08
212,clueweb12-0900tw-92-02705,1.7070083020644906e-08
212,clueweb12-1100tw-90-16287,1.7070083020644906e-08
213,clueweb12-0812wb-60-28452,1.9144085205796915e-08
213,clueweb12-1808wb-58-12113,8.499004433067004e-08
213,clueweb12-0107wb-76-22293,1.7070083020644906e-08
213,clueweb12-1809wb-56-16741,1.7070083020644906e-08
213,clueweb12-1809wb-01-33359,1.7651194434449726e-08
213,clueweb12-1808wb-70-33077,1.7070083020644906e-08
213,clueweb12-1809wb-08-19105,1.7070083020644906e-08
213,clueweb12-1808wb-96-08548,1.9370391227839157e-08
213,clueweb12-1808wb-96-08533,1.7582185629965168e-08
213,clueweb12-1809wb-54-25465,1.7070083020644906e-08
213,clueweb12-1809wb-03-17729,1.7070083020644906e-08
213,clueweb12-1808wb-93-09981,1.7070083020644906e-08
213,clueweb12-0205wb-87-00181,2.1091251238661384e-08
213,clueweb12-0206wb-13-28003,2.1013614828217865e-08
213,clueweb12-1809wb-40-31269,1.7070083020644906e-08
213,clueweb12-1808wb-93-09967,1.7496835195078462e-08
213,clueweb12-0816wb-90-19954,1.9275884852643647e-08
213,clueweb12-0816wb-82-11332,1.9502221756328443e-08
213,clueweb12-1809wb-32-28307,1.877258221334956e-08
213,clueweb12-0206wb-04-12163,2.488892155838552e-08
213,clueweb12-1809wb-05-04788,1.8132453951699232e-08
213,clueweb12-1809wb-25-09891,1.7710211282295242e-08
213,clueweb12-0817wb-26-11662,1.7548685698450057e-08
213,clueweb12-1809wb-54-25451,1.860347723334222e-08
213,clueweb12-1808wb-67-23583,1.8840934922728664e-08
213,clueweb12-1809wb-56-16755,1.7070083020644906e-08
213,clueweb12-1808wb-75-24945,1.8158754850086165e-08
213,clueweb12-1800wb-83-20177,1.7070083020644906e-08
213,clueweb12-0206wb-18-15423,2.105667546086169e-08
213,clueweb12-1808wb-62-27126,1.7070083020644906e-08
213,clueweb12-1808wb-38-14208,1.7070083020644906e-08
213,clueweb12-1808wb-66-08549,1.9283443833286668e-08
213,clueweb12-1808wb-79-02775,1.7070083020644906e-08
213,clueweb12-1808wb-79-02790,1.7070083020644906e-08
213,clueweb12-1808wb-98-22509,1.8644556561019494e-08
213,clueweb12-1809wb-08-19121,1.7070083020644906e-08
213,clueweb12-1809wb-25-09906,1.7070083020644906e-08
213,clueweb12-1809wb-05-04774,1.7070083020644906e-08
213,clueweb12-1809wb-28-25605,1.7541106302287893e-08
213,clueweb12-0502wb-13-05838,1.7070083020644906e-08
213,clueweb12-1808wb-98-22495,1.7070083020644906e-08
213,clueweb12-1809wb-41-30999,1.8132453951699232e-08
213,clueweb12-1809wb-32-28321,1.7651194434449726e-08
213,clueweb12-1806wb-70-25415,1.877709171837913e-08
213,clueweb12-1808wb-67-23598,1.8160688249962426e-08
213,clueweb12-1809wb-36-03458,1.8132453951699232e-08
213,clueweb12-0000wb-02-07242,6.594048897657133e-08
213,clueweb12-1808wb-70-33095,1.7070083020644906e-08
213,clueweb12-1808wb-72-16820,1.7070083020644906e-08
213,clueweb12-1700wb-05-29861,1.7070083020644906e-08
213,clueweb12-1808wb-46-28171,1.826215222990962e-08
213,clueweb12-1809wb-13-27024,1.7070083020644906e-08
213,clueweb12-1809wb-36-03472,1.8132453951699232e-08
213,clueweb12-0012wb-08-02855,1.7070083020644906e-08
213,clueweb12-1812wb-58-26357,2.0109345666017244e-08
213,clueweb12-0101wb-40-16932,1.7070083020644906e-08
213,clueweb12-1907wb-70-17833,3.167810249895722e-08
213,clueweb12-1806wb-54-07744,1.7070083020644906e-08
213,clueweb12-0604wb-27-24116,1.7070083020644906e-08
213,clueweb12-0305wb-53-27501,1.7070083020644906e-08
213,clueweb12-1020wb-81-31553,1.8272595476842274e-08
213,clueweb12-0000wb-30-23245,7.648854365689707e-08
213,clueweb12-1808wb-75-24931,1.9355594338376386e-08
213,clueweb12-0608wb-88-08678,1.769576268195981e-08
213,clueweb12-1407wb-36-23588,3.3283790064417016e-08
213,clueweb12-1809wb-39-19112,1.8132453951699232e-08
213,clueweb12-0600wb-66-16024,1.7070083020644906e-08
213,clueweb12-0300wb-59-30270,1.7070083020644906e-08
213,clueweb12-1812wb-35-02878,1.0130907920343944e-07
213,clueweb12-0206wb-08-18735,1.7070083020644906e-08
213,clueweb12-0107wb-94-19912,1.7871937058185753e-08
213,clueweb12-0302wb-79-09173,1.7070083020644906e-08
213,clueweb12-1809wb-01-33374,1.855920612613279e-08
213,clueweb12-0600tw-35-03588,1.7070083020644906e-08
213,clueweb12-1304wb-08-30826,1.7070083020644906e-08
213,clueweb12-0405wb-40-28646,1.7070083020644906e-08
213,clueweb12-1406wb-97-00879,3.4215491769475216e-08
213,clueweb12-1005wb-90-10099,2.028462171798845e-08
213,clueweb12-1012wb-82-19039,1.7070083020644906e-08
213,clueweb12-0601wb-89-29509,2.0082447611678825e-08
213,clueweb12-0304wb-37-12128,1.7070083020644906e-08
213,clueweb12-0300tw-83-04555,1.7070083020644906e-08
213,clueweb12-0302wb-21-29939,1.7070083020644906e-08
213,clueweb12-0108wb-57-08659,1.748137554846071e-08
213,clueweb12-1500tw-86-11810,1.7070083020644906e-08
213,clueweb12-1907wb-71-02471,1.7070083020644906e-08
213,clueweb12-0000wb-77-26609,1.7070083020644906e-08
213,clueweb12-0207wb-29-07570,1.7070083020644906e-08
213,clueweb12-1310wb-06-09801,1.7070083020644906e-08
213,clueweb12-0000wb-91-24488,1.7070083020644906e-08
213,clueweb12-1801wb-19-19250,5.980573507202933e-08
213,clueweb12-1401wb-52-25624,1.7070083020644906e-08
213,clueweb12-0812wb-79-04389,1.7750149300031158e-08
213,clueweb12-1814wb-05-18287,1.963059606724624e-08
213,clueweb12-1410wb-70-18222,1.7070083020644906e-08
213,clueweb12-1912wb-37-21810,1.7070083020644906e-08
213,clueweb12-1510wb-25-13343,1.7070083020644906e-08
213,clueweb12-0000wb-97-28868,1.7070083020644906e-08
213,clueweb12-1500tw-84-10117,1.7070083020644906e-08
213,clueweb12-1700tw-49-06802,1.7070083020644906e-08
214,clueweb12-0011wb-62-03765,1.7070083020644906e-08
214,clueweb12-0408wb-26-31829,1.7070083020644906e-08
214,clueweb12-0502wb-84-29629,1.7070083020644906e-08
214,clueweb12-0815wb-87-08839,1.8772735248854277e-08
214,clueweb12-1002wb-28-10594,1.7070083020644906e-08
214,clueweb12-0300wb-78-31872,1.7070083020644906e-08
214,clueweb12-0002wb-22-08917,1.8316259497118885e-08
214,clueweb12-0105wb-80-30821,2.0361730869997556e-08
214,clueweb12-0106wb-09-03094,1.8262949756248386e-08
214,clueweb12-0501wb-95-00428,1.7070083020644906e-08
214,clueweb12-1415wb-77-16473,1.8529473544118363e-08
214,clueweb12-0203wb-64-25030,1.7070083020644906e-08
214,clueweb12-0712wb-68-22718,1.7070083020644906e-08
214,clueweb12-1217wb-83-03406,1.7070083020644906e-08
214,clueweb12-1812wb-15-19067,1.7070083020644906e-08
214,clueweb12-0200wb-63-33160,1.7070083020644906e-08
214,clueweb12-0914wb-39-22946,1.7659466072905577e-08
214,clueweb12-1700wb-11-21645,1.7070083020644906e-08
214,clueweb12-0104wb-05-29320,2.4625228747726232e-08
214,clueweb12-0401tw-14-01801,2.5998000198323886e-08
214,clueweb12-1002wb-11-05203,1.7743480451279745e-08
214,clueweb12-0701wb-76-01669,1.7595382213054372e-08
214,clueweb12-0914wb-24-13658,1.7583384225253972e-08
214,clueweb12-0011wb-45-01444,1.7070083020644906e-08
214,clueweb12-1312wb-67-20776,1.7070083020644906e-08
214,clueweb12-1004wb-68-12196,2.692117853249744e-08
214,clueweb12-1703wb-04-27857,1.7070083020644906e-08
214,clueweb12-0002wb-22-08931,1.8839637942353137e-08
214,clueweb12-0508wb-23-26844,1.835033954394557e-08
214,clueweb12-0001wb-54-32792,1.7070083020644906e-08
214,clueweb12-1804wb-08-27299,1.7070083020644906e-08
214,clueweb12-1411wb-18-24605,1.7070083020644906e-08
214,clueweb12-0005wb-98-11303,1.7070083020644906e-08
214,clueweb12-0212wb-24-20203,2.097049460976916e-08
214,clueweb12-1000tw-95-21878,1.7070083020644906e-08
214,clueweb12-1001wb-43-24433,1.8525964271343933e-08
214,clueweb12-1004wb-51-16212,1.7983747528667706e-08
214,clueweb12-1510wb-25-11664,1.7070083020644906e-08
214,clueweb12-0109wb-40-30860,1.9829217971056724e-08
214,clueweb12-1004wb-58-20054,1.8063175010771133e-08
214,clueweb12-0210wb-52-01651,1.7155652342232168e-08
214,clueweb12-0703wb-92-16007,1.7070083020644906e-08
214,clueweb12-0202wb-01-18736,2.6190901064603475e-08
214,clueweb12-0302wb-20-29871,2.024439265932693e-08
214,clueweb12-1703wb-43-18055,1.877709171837913e-08
214,clueweb12-1004wb-66-28780,1.7070083020644906e-08
214,clueweb12-0511wb-64-28112,1.7507777592780274e-08
214,clueweb12-0208wb-88-11332,2.087032417809631e-08
214,clueweb12-0304wb-20-23151,1.7070083020644906e-08
214,clueweb12-0209wb-96-04982,1.715061136061449e-08
214,clueweb12-1019wb-79-00865,1.7070083020644906e-08
214,clueweb12-1903wb-29-25939,1.7710211282295242e-08
214,clueweb12-1004wb-84-09593,1.7070083020644906e-08
214,clueweb12-0610wb-02-24186,1.8141341755317817e-08
214,clueweb12-0210wb-80-19004,1.7070083020644906e-08
214,clueweb12-0300wb-37-24036,1.7070083020644906e-08
214,clueweb12-1004wb-57-00457,1.7939525691617007e-08
214,clueweb12-1806wb-31-34423,1.7070083020644906e-08
214,clueweb12-1800tw-31-17412,1.7070083020644906e-08
214,clueweb12-0816wb-79-13142,1.7070083020644906e-08
214,clueweb12-1500tw-18-08406,1.7070083020644906e-08
214,clueweb12-1003wb-85-21683,1.7070083020644906e-08
214,clueweb12-0713wb-19-20089,1.7070083020644906e-08
214,clueweb12-0911wb-37-05388,1.8339759497965065e-08
214,clueweb12-0407wb-25-09558,2.0082447611678825e-08
214,clueweb12-0005wb-40-16803,1.7070083020644906e-08
214,clueweb12-1017wb-81-06324,1.807439635549981e-08
214,clueweb12-1707wb-93-23380,1.7070083020644906e-08
214,clueweb12-1700wb-50-26064,1.7070083020644906e-08
214,clueweb12-1905wb-88-06035,1.7070083020644906e-08
214,clueweb12-1500tw-35-15037,1.7070083020644906e-08
214,clueweb12-1004wb-84-09607,1.838195040869657e-08
214,clueweb12-1106wb-30-10181,1.7070083020644906e-08
214,clueweb12-0100tw-29-04025,1.7070083020644906e-08
214,clueweb12-1812wb-83-11479,1.7070083020644906e-08
214,clueweb12-1011wb-38-02701,1.7070083020644906e-08
214,clueweb12-1408wb-28-12257,1.7710211282295242e-08
214,clueweb12-1005wb-36-02192,1.776667075407276e-08
214,clueweb12-0919wb-67-01473,1.748089415617089e-08
214,clueweb12-1601wb-12-15125,1.7070083020644906e-08
214,clueweb12-1506wb-53-28812,1.7070083020644906e-08
214,clueweb12-1715wb-88-29026,1.7070083020644906e-08
214,clueweb12-0108wb-64-20633,1.7070083020644906e-08
214,clueweb12-1707wb-86-04877,1.7070083020644906e-08
214,clueweb12-0408wb-45-28307,1.7070083020644906e-08
214,clueweb12-1606wb-68-10865,1.7070083020644906e-08
214,clueweb12-1109wb-20-06783,5.270112807680745e-08
214,clueweb12-1107wb-00-00111,1.7070083020644906e-08
214,clueweb12-1506wb-80-13978,2.8974049093844796e-08
214,clueweb12-1103wb-34-10105,1.7070083020644906e-08
214,clueweb12-0714wb-65-18801,1.7070083020644906e-08
214,clueweb12-0814wb-53-12180,2.062979094875304e-08
214,clueweb12-1006wb-69-17701,1.7070083020644906e-08
214,clueweb12-0410wb-13-19077,1.7070083020644906e-08
214,clueweb12-0916wb-08-18767,1.963059606724624e-08
214,clueweb12-0000wb-04-01209,1.7070083020644906e-08
214,clueweb12-0906wb-70-02262,1.7070083020644906e-08
214,clueweb12-1615wb-72-14407,1.7070083020644906e-08
214,clueweb12-0211wb-17-15620,1.7070083020644906e-08
214,clueweb12-0700tw-05-07798,1.7070083020644906e-08
215,clueweb12-0206wb-28-00419,1.7070083020644906e-08
215,clueweb12-0206wb-96-24867,2.1786213633007957e-08
215,clueweb12-0011wb-90-24227,1.7070083020644906e-08
215,clueweb12-0601wb-97-26169,1.8154038270406243e-08
215,clueweb12-0504wb-05-00628,1.7070083020644906e-08
215,clueweb12-1020wb-57-33475,1.7070083020644906e-08
215,clueweb12-0714wb-20-11740,1.840209572524641e-08
215,clueweb12-0309wb-82-16780,1.7070083020644906e-08
215,clueweb12-1902wb-74-05419,1.7959219746698056e-08
215,clueweb12-0712wb-52-28918,1.7070083020644906e-08
215,clueweb12-0104wb-54-09612,2.5206424923152066e-08
215,clueweb12-0307wb-02-02937,1.7070083020644906e-08
215,clueweb12-0502wb-86-19330,1.8529357491752556e-08
215,clueweb12-0307wb-36-18504,2.028652326831425e-08
215,clueweb12-0312wb-05-31229,1.7070083020644906e-08
215,clueweb12-0302wb-59-18468,1.7070083020644906e-08
215,clueweb12-1900wb-64-18156,1.7959219746698056e-08
215,clueweb12-0013wb-33-25873,1.7070083020644906e-08
215,clueweb12-0000wb-19-29902,1.7070083020644906e-08
215,clueweb12-1404wb-90-06582,1.7070083020644906e-08
215,clueweb12-0008wb-06-13849,1.7070083020644906e-08
215,clueweb12-0008wb-46-05151,1.7070083020644906e-08
215,clueweb12-0501wb-17-28850,1.7070083020644906e-08
215,clueweb12-0008wb-80-27802,1.7070083020644906e-08
215,clueweb12-0716wb-60-19246,2.062919849515172e-08
215,clueweb12-0110wb-58-06792,1.7070083020644906e-08
215,clueweb12-0406wb-55-14085,1.7070083020644906e-08
215,clueweb12-0511wb-84-26169,1.8065911836225365e-08
215,clueweb12-1509wb-02-21623,1.7070083020644906e-08
215,clueweb12-0212wb-18-03911,1.7070083020644906e-08
215,clueweb12-1903wb-27-23785,2.051973279329939e-08
215,clueweb12-0204wb-64-08417,1.7070083020644906e-08
215,clueweb12-0400wb-73-10288,1.7070083020644906e-08
215,clueweb12-0511wb-59-24448,1.7070083020644906e-08
215,clueweb12-1308wb-23-02229,2.0896882075813483e-08
215,clueweb12-0300wb-82-34688,1.7070083020644906e-08
215,clueweb12-0212wb-06-31391,1.7070083020644906e-08
215,clueweb12-0811wb-47-26792,1.7710211282295242e-08
215,clueweb12-0914wb-21-00776,1.7070083020644906e-08
215,clueweb12-0602wb-57-20849,1.7886545551020668e-08
215,clueweb12-0715wb-13-05157,1.824151778445984e-08
215,clueweb12-0211wb-15-31955,1.7070083020644906e-08
215,clueweb12-0604wb-22-12719,1.7070083020644906e-08
215,clueweb12-1809wb-06-03337,1.8248522175782296e-08
215,clueweb12-0713wb-35-01872,1.7070083020644906e-08
215,clueweb12-1009wb-90-05196,2.0269645390348677e-08
215,clueweb12-0013wb-11-03826,1.7070083020644906e-08
215,clueweb12-0900tw-62-14065,1.7070083020644906e-08
215,clueweb12-0206wb-92-29154,1.7070083020644906e-08
215,clueweb12-0104wb-34-12154,1.7070083020644906e-08
215,clueweb12-1503wb-66-11811,1.7070083020644906e-08
215,clueweb12-0003wb-55-17788,1.7070083020644906e-08
215,clueweb12-0705wb-28-09228,1.7070083020644906e-08
215,clueweb12-1213wb-07-05887,2.0844454969040295e-08
215,clueweb12-0503wb-38-30226,1.7070083020644906e-08
215,clueweb12-0307wb-21-07385,1.7070083020644906e-08
215,clueweb12-0112wb-12-14296,1.7070083020644906e-08
215,clueweb12-0512wb-33-15223,1.7070083020644906e-08
215,clueweb12-0000wb-19-29930,1.7070083020644906e-08
215,clueweb12-0211wb-74-35996,5.811132018938092e-08
215,clueweb12-1201wb-02-17525,1.7070083020644906e-08
215,clueweb12-1412wb-83-01846,1.7070083020644906e-08
215,clueweb12-0009wb-69-14879,1.7070083020644906e-08
215,clueweb12-1212wb-37-04047,1.7070083020644906e-08
215,clueweb12-0713wb-99-17810,1.7760161985840127e-08
215,clueweb12-0901wb-50-08337,2.5706233169131132e-08
215,clueweb12-0001wb-58-14573,8.057636532045463e-08
215,clueweb12-1615wb-12-10363,1.7070083020644906e-08
215,clueweb12-1414wb-43-10681,1.7070083020644906e-08
215,clueweb12-1100wb-34-02710,1.7070083020644906e-08
215,clueweb12-0809wb-64-27928,1.7496835195078462e-08
215,clueweb12-0111wb-98-29318,1.743587059873081e-08
215,clueweb12-0308wb-56-12928,1.7070083020644906e-08
215,clueweb12-1811wb-03-15559,2.9170050270623177e-08
215,clueweb12-1713wb-35-04362,1.7070083020644906e-08
215,clueweb12-1713wb-46-25030,1.7070083020644906e-08
215,clueweb12-0204wb-72-05977,1.7070083020644906e-08
215,clueweb12-0306wb-73-16078,1.7070083020644906e-08
215,clueweb12-0907wb-51-19918,1.7070083020644906e-08
215,clueweb12-0112wb-10-05790,1.750412860580222e-08
215,clueweb12-0404wb-59-04691,2.9576967720264157e-07
215,clueweb12-1900wb-78-00865,1.7070083020644906e-08
215,clueweb12-1009wb-85-03927,1.7070083020644906e-08
215,clueweb12-1010wb-41-15635,1.7070083020644906e-08
215,clueweb12-0907wb-43-28522,1.7070083020644906e-08
215,clueweb12-0900tw-59-03348,1.7070083020644906e-08
215,clueweb12-1309wb-95-27965,2.2965899338652007e-08
215,clueweb12-1502wb-87-18024,3.9862925995062454e-08
215,clueweb12-0913wb-40-15845,1.7070083020644906e-08
215,clueweb12-1612wb-54-03255,1.7070083020644906e-08
215,clueweb12-0007wb-04-01903,1.873275406709799e-08
215,clueweb12-1809wb-06-03351,1.912910223249188e-08
215,clueweb12-1316wb-39-06189,1.7070083020644906e-08
215,clueweb12-0503wb-38-30254,1.7477493617250782e-08
215,clueweb12-0300wb-35-22910,1.795321612652386e-08
215,clueweb12-1515wb-83-20435,1.7070083020644906e-08
215,clueweb12-0400tw-30-13305,1.7070083020644906e-08
215,clueweb12-0303wb-25-22168,2.221748934239023e-08
215,clueweb12-0304wb-04-05505,1.7070083020644906e-08
215,clueweb12-1515wb-87-09250,1.7070083020644906e-08
216,clueweb12-1704wb-36-10607,1.7070083020644906e-08
216,clueweb12-1708wb-82-10922,1.7070083020644906e-08
216,clueweb12-1710wb-74-21740,1.7070083020644906e-08
216,clueweb12-1706wb-26-26549,3.108198297789948e-08
216,clueweb12-0606wb-26-35035,2.084401375095524e-08
216,clueweb12-0205wb-22-08559,1.9376852797427215e-08
216,clueweb12-0205wb-36-18009,1.7141208383050498e-08
216,clueweb12-1705wb-45-10101,1.835033954394557e-08
216,clueweb12-1710wb-59-00784,1.7070083020644906e-08
216,clueweb12-0012wb-25-02344,1.7070083020644906e-08
216,clueweb12-1705wb-60-08128,1.9741643613732642e-08
216,clueweb12-1701wb-88-05517,2.0082447611678825e-08
216,clueweb12-1704wb-44-15338,1.884980884484836e-07
216,clueweb12-1705wb-00-10135,1.7070083020644906e-08
216,clueweb12-0408wb-33-18525,2.1539538491287945e-08
216,clueweb12-0917wb-31-15356,1.7070083020644906e-08
216,clueweb12-0800tw-36-13958,1.7070083020644906e-08
216,clueweb12-0500wb-45-06174,1.7070083020644906e-08
216,clueweb12-1301wb-90-24718,1.7070083020644906e-08
216,clueweb12-0409wb-05-26641,1.7070083020644906e-08
216,clueweb12-0000tw-29-25177,1.7070083020644906e-08
216,clueweb12-1900wb-72-07191,2.1337604764980464e-08
216,clueweb12-1701wb-83-18573,2.0082447611678825e-08
216,clueweb12-1709wb-50-12635,1.7070083020644906e-08
216,clueweb12-0308wb-26-15287,1.7070083020644906e-08
216,clueweb12-1707wb-72-10098,1.7070083020644906e-08
216,clueweb12-0800tw-36-13944,2.2982399791901805e-08
216,clueweb12-0003wb-24-16570,2.0465989853045534e-08
216,clueweb12-1707wb-16-20634,4.5346345430498244e-08
216,clueweb12-0100tw-09-19709,1.7977520215963715e-08
216,clueweb12-1010wb-51-04895,2.1561117694549296e-08
216,clueweb12-0800tw-29-05663,1.7070083020644906e-08
216,clueweb12-0702wb-32-33565,1.9203843892812687e-08
216,clueweb12-1205wb-05-03517,1.7070083020644906e-08
216,clueweb12-0800tw-28-16667,1.7070083020644906e-08
216,clueweb12-1715wb-18-23054,1.7070083020644906e-08
216,clueweb12-1010wb-29-00154,2.1194294592041648e-08
216,clueweb12-1705wb-99-01280,1.7070083020644906e-08
216,clueweb12-0212wb-08-02045,1.741493327155736e-08
216,clueweb12-1300wb-86-04099,1.7070083020644906e-08
216,clueweb12-0404wb-70-16810,1.7070083020644906e-08
216,clueweb12-0404wb-62-20172,1.80158768733908e-08
216,clueweb12-1600wb-59-15792,1.7070083020644906e-08
216,clueweb12-0800tw-53-13210,1.9963738706705437e-08
216,clueweb12-1400tw-56-18870,1.7070083020644906e-08
216,clueweb12-1708wb-22-00648,1.7070083020644906e-08
216,clueweb12-0605wb-11-29993,1.754868363232576e-08
216,clueweb12-1706wb-63-18839,1.7070083020644906e-08
216,clueweb12-1415wb-21-31269,1.7070083020644906e-08
216,clueweb12-1512wb-03-09016,1.7982995876878707e-08
216,clueweb12-1707wb-72-10070,1.7070083020644906e-08
216,clueweb12-0200tw-71-18458,1.7070083020644906e-08
216,clueweb12-1707wb-81-08168,1.835033954394557e-08
216,clueweb12-1109wb-79-12883,2.3919284747454528e-08
216,clueweb12-0006wb-88-26772,1.7952809443459395e-08
216,clueweb12-1107wb-99-06097,1.7070083020644906e-08
216,clueweb12-0101wb-11-09730,1.8521040413718996e-08
216,clueweb12-1315wb-33-31624,3.577633321772959e-08
216,clueweb12-0511wb-23-06659,1.783441540986639e-08
216,clueweb12-1700wb-39-19605,1.7070083020644906e-08
216,clueweb12-1102wb-47-00834,1.7070083020644906e-08
216,clueweb12-0100tw-44-14423,3.1304865146430696e-08
216,clueweb12-0010wb-92-08565,3.243316130025292e-08
216,clueweb12-0100tw-83-07477,1.7070083020644906e-08
216,clueweb12-0913wb-83-19665,1.7070083020644906e-08
216,clueweb12-0300tw-01-01610,1.7070083020644906e-08
216,clueweb12-0817wb-54-20650,1.845414488671429e-08
216,clueweb12-1414wb-92-07185,1.7070083020644906e-08
216,clueweb12-0700tw-79-16346,1.7070083020644906e-08
216,clueweb12-0500wb-50-05199,1.8267338055061684e-08
216,clueweb12-1905wb-58-10499,1.768538770201725e-08
216,clueweb12-1709wb-89-18741,1.7070083020644906e-08
216,clueweb12-0000tw-12-20737,1.7923587369512018e-08
216,clueweb12-1300tw-66-00071,1.7781336757516395e-08
216,clueweb12-0209wb-55-06320,1.7070083020644906e-08
216,clueweb12-0100tw-80-09680,1.7070083020644906e-08
216,clueweb12-0309wb-57-25921,1.867066747014797e-08
216,clueweb12-0105wb-15-25538,1.835033954394557e-08
216,clueweb12-1201wb-77-19211,1.7070083020644906e-08
216,clueweb12-1200wb-46-13882,1.7070083020644906e-08
216,clueweb12-1408wb-96-20493,1.7070083020644906e-08
216,clueweb12-0605wb-02-15484,1.754868363232576e-08
216,clueweb12-1708wb-91-16995,1.7070083020644906e-08
216,clueweb12-0311wb-48-15980,1.9160299922456116e-08
216,clueweb12-0200tw-74-09510,1.7070083020644906e-08
216,clueweb12-0810wb-91-16951,1.855913235085296e-08
216,clueweb12-0100tw-13-05742,1.7070083020644906e-08
216,clueweb12-1105wb-93-03261,1.7070083020644906e-08
216,clueweb12-1111wb-03-00819,1.7070083020644906e-08
216,clueweb12-0106wb-25-27590,1.855913235085296e-08
216,clueweb12-0906wb-95-24757,1.7070083020644906e-08
216,clueweb12-0809wb-98-14095,1.7070083020644906e-08
216,clueweb12-1614wb-48-07337,1.7070083020644906e-08
216,clueweb12-0700tw-04-11274,1.7070083020644906e-08
216,clueweb12-1000tw-65-02132,1.7070083020644906e-08
216,clueweb12-1709wb-34-17122,1.7070083020644906e-08
216,clueweb12-1705wb-51-13095,1.859006218070641e-08
216,clueweb12-0209wb-91-13639,1.7070083020644906e-08
216,clueweb12-0605wb-11-21972,1.7923587369512018e-08
216,clueweb12-0000wb-90-15516,2.2723622699383267e-08
217,clueweb12-1700tw-04-06164,1.7070083020644906e-08
217,clueweb12-1700tw-16-18413,1.73028569339723e-08
217,clueweb12-0907wb-73-00343,1.7070083020644906e-08
217,clueweb12-1700tw-25-07072,1.7070083020644906e-08
217,clueweb12-0400wb-60-14259,1.7070083020644906e-08
217,clueweb12-1511wb-27-27538,1.7070083020644906e-08
217,clueweb12-1812wb-72-17854,3.488563562683109e-08
217,clueweb12-0308wb-74-30880,1.743587059873081e-08
217,clueweb12-0004wb-80-22146,1.7582185629965168e-08
217,clueweb12-1800tw-22-17647,1.7923587369512018e-08
217,clueweb12-1210wb-79-15174,2.5262331661692405e-08
217,clueweb12-0908wb-18-00527,1.7070083020644906e-08
217,clueweb12-1108wb-62-15206,1.7070083020644906e-08
217,clueweb12-1804wb-20-01630,1.7070083020644906e-08
217,clueweb12-1712wb-52-02554,4.7623914966652736e-08
217,clueweb12-0310wb-52-06630,1.7070083020644906e-08
217,clueweb12-1800tw-26-20085,1.7070083020644906e-08
217,clueweb12-0700wb-00-08460,1.7070083020644906e-08
217,clueweb12-1210wb-45-05634,1.7070083020644906e-08
217,clueweb12-0004wb-04-13141,1.7070083020644906e-08
217,clueweb12-0905wb-14-13189,2.0784541582991552e-08
217,clueweb12-1415wb-32-16351,1.7070083020644906e-08
217,clueweb12-1209wb-89-23581,1.7070083020644906e-08
217,clueweb12-0900tw-61-01299,1.7070083020644906e-08
217,clueweb12-1800wb-91-16801,1.7070083020644906e-08
217,clueweb12-1909wb-62-03404,2.0783663116374926e-08
217,clueweb12-1800tw-01-01522,1.7070083020644906e-08
217,clueweb12-1909wb-63-15526,2.0783663116374926e-08
217,clueweb12-0309wb-99-19614,1.7070083020644906e-08
217,clueweb12-1414wb-37-31216,1.7070083020644906e-08
217,clueweb12-1413wb-95-05625,1.7070083020644906e-08
217,clueweb12-1416wb-03-01460,1.732613432530504e-08
217,clueweb12-0310wb-34-06581,1.746400810473742e-08
217,clueweb12-0004wb-96-26620,1.807513911863601e-08
217,clueweb12-1909wb-78-22516,2.0784541582991552e-08
217,clueweb12-1501wb-38-13000,1.7070083020644906e-08
217,clueweb12-0906wb-34-08037,2.0784541582991552e-08
217,clueweb12-1413wb-20-14915,1.7070083020644906e-08
217,clueweb12-1909wb-73-12044,2.0783663116374926e-08
217,clueweb12-1500wb-78-13211,1.784553740858174e-08
217,clueweb12-0904wb-12-02391,2.113821779949901e-08
217,clueweb12-0904wb-88-02277,2.4478456254226555e-08
217,clueweb12-1416wb-31-34424,1.732613432530504e-08
217,clueweb12-0906wb-07-08503,2.0784541582991552e-08
217,clueweb12-0906wb-98-04574,1.7070083020644906e-08
217,clueweb12-0906wb-34-08023,1.7212161444248284e-08
217,clueweb12-0906wb-68-26164,1.7120412052378558e-08
217,clueweb12-0906wb-62-19201,2.0784541582991552e-08
217,clueweb12-0904wb-73-03555,2.0784541582991552e-08
217,clueweb12-1909wb-77-10953,2.0783663116374926e-08
217,clueweb12-1416wb-03-01474,1.793924037911248e-08
217,clueweb12-1415wb-93-01163,1.7791682151959828e-08
217,clueweb12-1501wb-15-25561,1.774208650447649e-08
217,clueweb12-1508wb-36-26364,1.7070083020644906e-08
217,clueweb12-0906wb-37-14321,2.0784541582991552e-08
217,clueweb12-0307wb-19-26028,1.7070083020644906e-08
217,clueweb12-1500wb-17-19582,1.7070083020644906e-08
217,clueweb12-1501wb-90-11201,1.7070083020644906e-08
217,clueweb12-1414wb-20-10757,1.7070083020644906e-08
217,clueweb12-1413wb-42-06614,1.7070083020644906e-08
217,clueweb12-1415wb-93-01149,1.7671568767311883e-08
