QueryId,DocumentId
347,XIE20000411.0145
347,NYT19981125.0293
347,XIE19990615.0234
347,XIE19960411.0208
347,APW19990323.0266
347,NYT19980605.0169
347,XIE19980422.0075
347,XIE19960103.0131
347,XIE19960717.0213
347,NYT19990908.0096
347,NYT19990908.0108
353,NYT19990424.0013
353,NYT19991225.0119
353,NYT19990517.0258
353,NYT19990517.0260
353,NYT19990520.0295
353,NYT19990223.0108
353,NYT19981223.0171
353,NYT20000117.0185
353,NYT20000117.0187
353,NYT19981103.0190
353,XIE20000929.0281
353,NYT20000117.0143
353,APW19980813.0479
353,NYT19991206.0165
353,APW19980813.0450
353,NYT20000117.0142
353,NYT19990408.0423
353,XIE19990127.0175
353,NYT19990809.0293
353,NYT19981221.0146
353,NYT19991025.0336
353,NYT19990208.0258
353,NYT20000627.0089
353,XIE19960808.0098
353,NYT19990408.0175
353,NYT20000118.0009
353,NYT19980929.0132
353,XIE19990129.0178
353,NYT19991007.0374
353,APW20000108.0021
353,APW19980819.0944
353,NYT19981207.0294
353,XIE19980708.0243
353,APW19990702.0045
353,XIE19970407.0157
353,NYT19990731.0137
353,NYT19990318.0339
353,APW19990131.0037
353,APW19990131.0050
353,APW19990131.0051
353,APW19981023.0012
353,XIE20000601.0088
353,APW20000107.0271
353,NYT19981109.0161
353,APW19981106.0037
353,NYT19990922.0224
353,NYT19990922.0229
353,APW19990125.0188
353,XIE19980126.0096
353,APW19981002.0082
353,XIE19990125.0202
353,APW20000131.0207
353,XIE19970211.0159
353,NYT20000117.0173
353,XIE19981016.0339
353,XIE19970408.0276
353,NYT20000117.0179
353,APW19981211.0913
353,APW19991011.0091
353,APW19990126.0044
353,APW19980929.0096
353,NYT19990111.0115
353,APW19980914.0708
353,APW20000101.0006
353,NYT19980602.0045
353,NYT19980602.0046
353,NYT19980601.0288
353,NYT19980601.0289
353,NYT19990830.0325
353,NYT19991221.0288
353,XIE20000315.0216
353,XIE19980708.0213
353,XIE19971104.0130
353,XIE20000803.0279
353,APW19981202.0315
353,APW19981202.0269
353,NYT19981222.0004
353,XIE19981017.0004
353,XIE20000910.0053
353,NYT19990604.0034
353,XIE20000107.0163
353,APW19980812.1420
353,XIE19961226.0019
353,XIE19961226.0020
353,APW19991012.0128
353,NYT19990308.0276
353,NYT19990408.0132
353,XIE19990816.0160
353,NYT19991207.0145
353,XIE19970218.0245
353,XIE19970307.0017
353,NYT19991108.0292
353,XIE19990125.0157
353,XIE19970228.0220
353,NYT19980928.0171
353,NYT19991027.0296
353,XIE19990128.0096
353,APW19990407.0111
353,NYT19980722.0258
353,NYT19990104.0126
354,APW19980608.1482
354,NYT19981112.0413
354,NYT19990727.0328
354,NYT19990125.0237
354,NYT19990408.0079
354,NYT19990727.0247
354,XIE19961210.0127
354,APW20000525.0046
354,NYT20000821.0213
354,NYT19990306.0166
354,APW19990430.0078
354,APW19990430.0079
354,APW19981011.0135
354,NYT19981113.0099
354,NYT19990716.0141
354,NYT19980709.0082
354,NYT20000601.0151
354,NYT19981204.0374
354,NYT20000914.0185
354,NYT20000406.0112
354,NYT19981201.0245
354,APW20000504.0110
354,NYT19990114.0195
354,APW20000505.0043
354,APW20000920.0127
354,APW19991003.0060
354,NYT19990926.0058
354,NYT19990208.0339
354,APW19990623.0309
354,NYT19990412.0141
354,XIE19971225.0039
354,NYT19990628.0234
354,NYT19990825.0078
354,NYT19990308.0401
354,NYT19990510.0367
354,XIE19990922.0220
354,APW19980827.0622
354,NYT19980713.0110
354,APW20000826.0006
354,APW20000826.0053
354,APW19980919.0117
354,NYT19990922.0006
354,APW20000423.0053
354,NYT20000811.0356
354,XIE19960611.0184
354,XIE19991210.0427
354,XIE19991012.0270
354,APW19990731.0026
354,APW19990731.0181
354,NYT19981105.0189
354,NYT19981105.0199
354,NYT19990328.0102
354,NYT19980612.0001
354,NYT19980611.0419
354,NYT20000922.0087
354,NYT20000624.0119
354,APW20000916.0061
354,XIE19971225.0038
354,NYT19990623.0492
354,NYT19990413.0129
354,NYT19990413.0131
354,APW19981230.0429
354,NYT20000301.0588
354,APW19981230.0415
354,NYT19990609.0325
354,NYT19990709.0095
354,NYT19981223.0077
354,XIE19990520.0057
354,XIE19980309.0218
354,NYT20000112.0349
354,NYT19980715.0553
354,XIE19990320.0082
354,NYT19990705.0062
354,NYT19990703.0226
354,XIE19971202.0279
354,NYT19991224.0107
354,NYT19991123.0188
354,APW20000815.0079
354,XIE19981020.0161
354,APW19990826.0229
354,NYT19990308.0317
354,XIE19990909.0051
354,APW20000503.0147
354,APW20000504.0055
354,XIE19970522.0098
354,XIE20000722.0019
354,XIE19990510.0005
354,XIE19990510.0210
354,XIE19971029.0127
354,NYT19990727.0334
354,XIE19980403.0335
354,NYT20000919.0023
354,NYT20000919.0024
354,XIE19980206.0048
354,NYT19990715.0130
354,NYT20000720.0341
354,XIE19990201.0114
354,NYT20000926.0070
354,NYT20000926.0073
354,NYT20000926.0074
362,XIE20000821.0238
362,NYT19981210.0269
362,NYT19990830.0390
362,NYT20000111.0417
362,XIE19960812.0173
362,XIE19970712.0142
362,NYT20000111.0385
362,NYT20000222.0323
362,XIE19990607.0198
362,APW19980616.0279
362,NYT19990910.0009
362,NYT19990910.0012
362,NYT19990921.0437
362,XIE19971215.0032
362,NYT19990911.0004
362,NYT19990911.0007
362,NYT19990910.0410
362,APW20000825.0165
362,XIE20000607.0202
362,NYT19981120.0297
362,APW19980801.0557
362,NYT19980601.0564
362,APW20000705.0088
362,NYT20000108.0002
362,NYT19990813.0344
362,XIE20000413.0333
362,NYT19990525.0403
362,APW20000212.0110
362,APW20000212.0112
362,APW20000212.0123
362,NYT19981210.0474
362,NYT19981210.0565
362,NYT19981228.0417
362,APW20000111.0386
362,XIE20000327.0308
362,NYT19980710.0406
362,NYT19990922.0390
362,NYT19990313.0150
362,NYT19990316.0058
362,NYT19981223.0428
362,XIE20000217.0220
362,XIE20000731.0214
362,NYT19981120.0516
362,NYT20000809.0051
362,NYT20000111.0004
362,NYT20000103.0368
362,NYT19990131.0227
362,XIE19980720.0226
362,APW19990902.0285
362,NYT19990513.0491
362,XIE20000626.0286
362,APW20000803.0197
362,APW19981119.0355
362,XIE20000601.0130
362,XIE20000315.0162
362,NYT20000412.0068
362,NYT19990313.0148
362,NYT20000327.0229
362,APW20000623.0027
362,APW20000920.0071
362,NYT20000111.0414
362,XIE19990313.0014
362,NYT20000111.0353
362,APW20000909.0137
362,NYT19980731.0069
362,NYT19980731.0070
362,NYT19980916.0035
362,XIE20000601.0170
362,XIE19981010.0137
362,APW19981208.1568
362,NYT20000121.0212
362,NYT20000217.0016
362,NYT20000717.0216
362,NYT19990307.0125
362,NYT19990307.0126
362,NYT19990307.0155
362,APW19980710.1259
362,NYT20000327.0200
362,XIE20000315.0174
362,APW20000328.0261
362,XIE20000407.0269
362,XIE19991112.0207
362,NYT19981008.0303
362,NYT19991105.0330
362,APW19981219.0566
362,XIE20000328.0178
362,APW19981219.0510
362,XIE19980421.0066
362,APW20000712.0116
362,NYT20000226.0072
362,NYT19980918.0528
362,APW19981129.0256
362,XIE19990719.0063
362,APW19981114.0580
362,APW19980929.0104
362,APW19981114.0560
362,NYT20000111.0293
362,APW20000623.0124
362,XIE19980517.0192
362,NYT19990602.0082
363,APW19990129.0016
363,XIE19971011.0265
363,XIE19990906.0089
363,APW19990128.0167
363,XIE19981203.0172
363,XIE20000307.0043
363,NYT19990326.0289
363,NYT19991122.0354
363,XIE19990410.0165
363,APW20000831.0197
363,APW20000316.0065
363,NYT19990909.0454
363,XIE19981125.0118
363,NYT20000216.0419
363,NYT19980708.0115
363,NYT20000308.0453
363,XIE19971225.0202
363,NYT19990821.0139
363,NYT19990208.0287
363,NYT19990925.0219
363,APW20000504.0219
363,APW20000315.0222
363,NYT19981008.0018
363,NYT19980904.0256
363,APW20000708.0035
363,XIE20000201.0266
363,NYT20000201.0320
363,APW19990929.0222
363,XIE19990120.0056
363,APW20000503.0158
363,NYT19980827.0378
363,NYT20000215.0389
363,NYT20000615.0282
363,XIE19961124.0142
363,NYT19990529.0008
363,NYT19980829.0168
363,NYT19990217.0376
363,XIE19970716.0094
363,NYT19981216.0374
363,NYT19991206.0119
363,XIE19990107.0067
363,NYT20000510.0281
363,APW20000215.0170
363,APW20000215.0237
363,NYT19980603.0217
363,APW20000523.0095
363,APW19980925.0793
363,NYT19991230.0120
363,NYT19991230.0121
363,NYT19990226.0224
363,NYT20000304.0179
363,APW19990824.0024
363,XIE19981218.0129
363,NYT20000409.0160
363,NYT19981220.0239
363,XIE20000528.0117
363,APW19991014.0056
363,NYT19981010.0176
363,APW20000602.0091
363,NYT19991101.0473
363,XIE19960315.0122
363,NYT19991119.0299
363,NYT19991119.0303
363,NYT19980620.0198
363,NYT20000410.0304
363,XIE19980901.0080
363,NYT19990316.0350
363,APW19990526.0223
363,APW19990526.0309
363,XIE19980115.0185
363,XIE19980115.0190
363,NYT20000713.0306
363,XIE20000908.0310
363,NYT19990322.0293
363,NYT20000422.0146
363,XIE20000727.0077
363,NYT19990127.0370
363,NYT19990127.0371
363,NYT19981130.0540
363,NYT19980923.0002
363,NYT19991212.0155
363,NYT20000108.0016
363,APW19990728.0183
363,NYT19990607.0311
363,APW20000620.0074
363,NYT20000108.0041
363,NYT20000318.0202
363,XIE19980126.0149
363,XIE19970516.0278
363,NYT20000617.0076
363,XIE19990927.0107
363,XIE19980427.0211
363,NYT19991018.0334
363,APW20000411.0251
363,XIE19971107.0213
363,XIE20000704.0129
363,NYT20000925.0422
363,XIE19980428.0235
363,NYT20000223.0521
363,NYT20000723.0089
367,XIE19990612.0182
367,APW19980617.0580
367,XIE20000410.0142
367,XIE19970525.0065
367,APW19981127.0256
367,XIE19981015.0259
367,APW19981109.0121
367,XIE19970510.0083
367,XIE20000602.0005
367,NYT19990317.0380
367,XIE20000428.0052
367,XIE19990224.0165
367,APW19980604.1126
367,XIE19970819.0173
367,APW19990429.0347
367,XIE20000420.0128
367,XIE19991104.0196
367,XIE19980330.0007
367,XIE19991202.0144
367,XIE19990203.0111
367,XIE19980502.0004
367,XIE19981125.0114
367,XIE19990414.0134
367,XIE19981029.0076
367,APW19980604.1142
367,NYT19980930.0450
367,XIE19980107.0149
367,XIE19981207.0038
367,XIE19970408.0266
367,APW19980601.0110
367,XIE20000329.0126
367,XIE19960512.0070
367,XIE19990108.0075
367,XIE20000510.0244
367,XIE19960507.0288
367,XIE19990219.0142
367,XIE19960927.0212
367,XIE20000128.0035
367,XIE19991216.0092
367,XIE19991216.0178
367,XIE19980109.0015
367,APW19990213.0013
367,APW19990213.0051
367,XIE19980416.0136
367,XIE19990312.0118
367,XIE19990505.0130
367,XIE19981125.0116
367,XIE19990903.0165
367,XIE19990903.0366
367,NYT20000607.0426
367,XIE19990918.0168
367,NYT20000607.0108
367,NYT20000607.0110
367,NYT20000130.0136
367,XIE19960219.0081
367,APW19990629.0073
367,XIE19981118.0311
367,XIE19991016.0159
367,XIE19980630.0074
367,NYT19980820.0339
367,XIE20000904.0167
367,XIE19990909.0222
367,NYT20000720.0330
367,NYT20000720.0432
367,XIE19970419.0131
367,NYT20000726.0306
367,APW19990610.0095
367,NYT19990528.0329
367,XIE20000416.0148
367,NYT19990704.0032
367,NYT19990707.0104
367,XIE19990316.0088
367,XIE19971108.0222
367,XIE19970204.0246
367,XIE19980119.0180
367,APW19990429.0266
367,XIE19981205.0116
367,XIE19990902.0225
367,XIE19961225.0071
367,XIE19970106.0054
367,XIE19970107.0030
367,XIE19990312.0155
367,NYT19991015.0310
367,NYT19981108.0195
367,APW19990629.0181
367,NYT20000822.0083
367,NYT20000818.0166
367,NYT20000822.0118
367,NYT20000821.0338
367,APW19980819.0236
367,XIE19991015.0139
367,XIE19991015.0193
367,XIE19991014.0112
367,XIE19980916.0074
367,XIE19960619.0115
367,XIE19990127.0170
367,XIE19991228.0109
367,XIE19980720.0120
367,XIE19991222.0290
367,XIE19970608.0144
372,NYT19990119.0107
372,NYT19991018.0226
372,NYT19991018.0241
372,NYT19980809.0090
372,NYT19980928.0206
372,NYT20000825.0382
372,NYT19990226.0363
372,APW20000813.0034
372,APW20000807.0036
372,NYT20000711.0105
372,APW19990723.0249
372,APW19990723.0206
372,APW19990723.0207
372,NYT19990921.0018
372,NYT19990414.0146
372,APW20000905.0098
372,APW19990528.0225
372,APW20000418.0083
372,APW19990315.0133
372,NYT19990812.0302
372,NYT19991025.0166
372,APW19990429.0312
372,APW19990428.0273
372,NYT19990419.0036
372,NYT19990419.0054
372,NYT19980727.0209
372,APW20000426.0168
372,NYT19990428.0346
372,NYT20000309.0344
372,NYT20000309.0421
372,APW19990519.0280
372,APW19990517.0042
372,NYT19980622.0121
372,NYT19990414.0506
372,NYT19990202.0076
372,NYT19990611.0009
372,NYT20000706.0361
372,NYT19980609.0398
372,NYT19980622.0248
372,NYT19980706.0390
372,NYT19990415.0124
372,NYT19990315.0428
372,NYT20000427.0203
372,NYT19991112.0319
372,NYT19990308.0256
372,NYT20000908.0179
372,NYT19981107.0053
372,NYT19981107.0197
372,NYT19990618.0344
372,NYT19980615.0292
372,NYT20000624.0041
372,NYT20000624.0042
372,APW20000524.0094
372,NYT20000228.0358
372,NYT19980907.0249
372,NYT19991126.0054
372,NYT19980928.0199
372,APW20000101.0036
372,NYT19990411.0200
372,NYT20000313.0249
372,APW19990811.0354
372,NYT19980920.0146
372,NYT19980920.0207
372,NYT19980913.0187
372,APW19990427.0259
372,NYT20000411.0299
372,NYT19991102.0036
372,NYT19980811.0126
372,NYT19980615.0438
372,NYT20000106.0164
372,APW20000914.0136
372,NYT20000218.0009
372,APW20000901.0039
372,NYT19991120.0225
372,NYT20000411.0380
372,NYT20000824.0366
372,NYT19990724.0012
372,NYT19990724.0021
372,NYT19990721.0288
372,NYT19990721.0309
372,NYT19981128.0113
372,NYT20000519.0240
372,NYT20000824.0312
372,NYT19981012.0125
372,APW19990614.0091
372,NYT20000611.0052
372,NYT19990128.0192
372,NYT20000618.0074
372,NYT19990618.0264
372,NYT19990202.0075
372,APW20000818.0002
372,NYT19991014.0494
372,NYT19990217.0204
372,NYT19990629.0113
372,APW20000121.0191
372,NYT19981107.0052
372,NYT19980902.0576
372,NYT19990929.0093
372,NYT19990528.0007
372,APW20000901.0041
374,APW19981207.1143
374,APW19981207.1568
374,APW19981012.0625
374,NYT19981012.0334
374,APW19981012.0537
374,APW19981023.0720
374,APW19981023.0279
374,XIE20000310.0090
374,APW19981012.0399
374,APW19981016.0324
374,APW19981012.0447
374,APW19981012.0480
374,APW19981016.0330
374,APW19981016.0350
374,APW19981012.0642
374,APW19981012.0051
374,APW19981016.0397
374,NYT19981023.0068
374,APW19981016.0433
374,APW19981016.0474
374,APW19981012.0883
374,XIE19961003.0084
374,APW19981007.0132
374,APW19981006.1271
374,APW19981210.0523
374,APW19981210.0354
374,APW19981210.0998
374,APW19981006.0833
374,APW19981008.0421
374,APW19981013.0545
374,APW19990929.0156
374,APW19981008.0382
374,APW19981013.0567
374,APW20000813.0048
374,XIE19981211.0335
374,APW19981008.0461
374,APW19981008.0440
374,APW19981008.0476
374,APW19981016.0795
374,APW19981023.1020
374,APW19981023.1042
374,APW19981023.1259
374,APW19981008.0523
374,APW19981008.0567
374,APW19981008.0608
374,APW19981210.0994
374,APW19981008.0651
374,APW19981008.0720
374,APW19981006.0713
374,APW19991012.0070
374,APW19981012.0401
374,XIE19981016.0121
374,APW19981014.1062
374,XIE19961211.0231
374,XIE19971016.0006
374,XIE19981016.0134
374,APW19981008.0363
374,XIE19980507.0076
374,APW19980607.0621
374,APW19981014.1053
374,XIE19971211.0247
374,APW19981210.1441
374,APW19981014.1194
374,APW19981014.0808
374,APW19981012.0292
374,APW19981210.1407
374,APW19991011.0073
374,APW19981014.1358
374,APW19981007.1355
374,XIE19981008.0089
374,NYT19991015.0193
374,APW19981014.1026
374,APW19981014.1002
374,APW19981012.0327
374,APW19981013.1407
374,XIE19971009.0092
374,NYT19981016.0338
374,APW19981016.1194
374,APW19981013.0592
374,APW19981014.0729
374,APW19981014.0785
374,APW20000902.0103
374,APW19991011.0120
374,APW19981014.1184
374,NYT19981013.0262
374,APW19991011.0300
374,NYT19981016.0044
374,APW19981013.0042
374,APW19981014.0409
374,APW19980917.0783
374,APW19981014.0566
374,APW19981009.0961
374,NYT19981020.0267
374,APW19981210.1148
374,APW19981012.0252
374,APW19981210.1092
374,APW19981230.1123
374,APW19981216.1733
374,APW19981013.0337
374,APW19981016.0863
375,XIE20000609.0126
375,NYT19991030.0130
375,NYT19990607.0231
375,XIE19970424.0245
375,NYT19980714.0429
375,NYT19991020.0225
375,NYT19990926.0130
375,NYT19990926.0140
375,XIE20000209.0242
375,NYT19981113.0215
375,XIE19981115.0029
375,NYT19980928.0169
375,APW19990411.0027
375,APW19990411.0075
375,NYT19991117.0125
375,NYT19991117.0126
375,NYT19991117.0131
375,NYT19991117.0133
375,NYT19991115.0031
375,NYT19991115.0032
375,NYT19991115.0035
375,NYT19991115.0036
375,NYT20000526.0206
375,NYT20000123.0039
375,NYT19990712.0191
375,XIE19970912.0160
375,APW19980903.1209
375,NYT19990810.0263
375,NYT19980616.0359
375,NYT19980616.0454
375,NYT19980617.0095
375,NYT19990607.0290
375,APW19990811.0178
375,NYT20000925.0244
375,APW19990811.0274
375,APW19990307.0052
375,NYT19980618.0113
375,APW19981106.0904
375,NYT19990810.0255
375,NYT19990810.0256
375,NYT19990810.0259
375,NYT19990810.0260
375,NYT20000630.0094
375,NYT20000703.0124
375,APW19990725.0012
375,APW19990725.0040
375,XIE19980517.0078
375,APW19981106.0920
375,NYT19990320.0064
375,NYT19990830.0377
375,NYT19990608.0433
375,APW19990602.0052
375,NYT20000404.0189
375,APW19990601.0240
375,XIE19960725.0202
375,NYT19981230.0455
375,NYT19990206.0197
375,XIE19970301.0292
375,NYT20000321.0371
375,NYT19990705.0117
375,APW19990723.0197
375,APW19990722.0111
375,NYT19990731.0008
375,NYT19990731.0009
375,NYT19990216.0371
375,XIE20000909.0223
375,NYT19991007.0076
375,NYT20000525.0365
375,XIE20000906.0259
375,NYT20000515.0216
375,NYT19990906.0287
375,NYT19990906.0311
375,XIE19970731.0163
375,XIE19990318.0033
375,NYT19990322.0232
375,APW19981226.0262
375,XIE19971022.0046
375,NYT19990428.0373
375,XIE19990730.0283
375,NYT20000229.0186
375,NYT20000824.0373
375,APW19981012.0732
375,NYT20000911.0164
375,XIE19970612.0251
375,APW19990919.0042
375,APW19990709.0128
375,APW19990709.0159
375,XIE19990919.0042
375,NYT20000529.0155
375,NYT19990906.0268
375,NYT20000713.0140
375,XIE19970327.0180
375,XIE19970916.0246
375,NYT20000717.0264
375,XIE19970705.0150
375,APW19990731.0194
375,APW19990328.0007
375,XIE19990421.0358
375,APW19990817.0242
375,NYT20000214.0296
378,NYT19990223.0298
378,XIE19980409.0005
378,XIE19990609.0029
378,NYT19990107.0239
378,XIE19980424.0029
378,APW19981201.0324
378,XIE19980211.0079
378,NYT20000920.0336
378,XIE19990408.0300
378,APW19980907.0709
378,APW20000121.0123
378,XIE19970605.0008
378,XIE19991102.0025
378,XIE19980403.0026
378,XIE19980113.0049
378,XIE19981229.0176
378,APW19980922.0517
378,XIE20000903.0145
378,NYT19981230.0171
378,NYT19981230.0172
378,NYT19981230.0173
378,NYT19981229.0319
378,NYT19981229.0321
378,NYT19981229.0322
378,APW19990726.0077
378,APW19990726.0191
378,XIE19990707.0330
378,XIE19970425.0087
378,NYT20000927.0364
378,XIE19980423.0003
378,APW19980924.0735
378,XIE19970719.0011
378,APW19980924.0622
378,XIE19970913.0127
378,XIE19990606.0063
378,XIE19980502.0043
378,APW20000309.0161
378,APW19981201.0978
378,APW19981201.0897
378,APW19981231.0443
378,APW19981201.0440
378,XIE19970427.0091
378,NYT20000914.0217
378,APW19981231.0929
378,APW19990101.0087
378,APW19990101.0088
378,NYT19981103.0341
378,XIE19970529.0310
378,APW19980917.0798
378,APW19980604.1573
378,APW19981231.0431
378,APW19980917.0589
378,NYT19990203.0141
378,APW19980604.1727
378,NYT19991101.0404
378,APW19981231.0593
378,APW19981231.0617
378,APW19980604.0307
378,NYT19990103.0077
378,NYT19990103.0119
378,XIE19990309.0349
378,APW19980619.0693
378,APW19980924.1333
378,APW19981222.0829
378,XIE19980502.0127
378,XIE19980424.0004
378,XIE20000131.0021
378,NYT20000221.0313
378,XIE19970521.0316
378,XIE19970911.0288
378,APW19981231.0441
378,APW19981219.0172
378,APW19981231.0406
378,NYT20000922.0110
378,XIE20000610.0088
378,APW19990301.0140
378,XIE19990610.0200
378,NYT20000505.0107
378,APW19981101.0879
378,XIE19980526.0001
378,NYT19991015.0282
378,NYT19981130.0508
378,APW19990106.0081
378,XIE20000511.0125
378,XIE19981105.0302
378,APW19990525.0163
378,XIE19990105.0147
378,XIE19971014.0045
378,XIE19990224.0023
378,APW19981231.0633
378,XIE19990622.0290
378,XIE19980213.0287
378,APW20000121.0218
378,APW20000121.0159
378,APW20000204.0321
378,XIE19970530.0048
378,NYT19981223.0068
378,NYT19981223.0075
378,XIE20000603.0156
378,NYT19980819.0343
383,NYT19991214.0159
383,NYT19990711.0089
383,NYT19980727.0419
383,NYT19991206.0109
383,NYT19990809.0154
383,NYT19980727.0362
383,NYT19991212.0179
383,NYT19990129.0267
383,NYT19991213.0300
383,NYT19991213.0305
383,APW19990607.0116
383,NYT20000408.0072
383,NYT20000408.0074
383,NYT20000410.0038
383,NYT20000410.0039
383,NYT19990915.0064
383,NYT19990121.0380
383,NYT20000925.0105
383,NYT19990726.0290
383,NYT19990607.0405
383,NYT19981118.0176
383,NYT19990607.0511
383,NYT20000717.0206
383,NYT19990114.0273
383,NYT19990205.0290
383,NYT20000107.0011
383,XIE19990615.0212
383,NYT19981118.0164
383,NYT20000410.0074
383,NYT20000410.0078
383,NYT19990819.0232
383,NYT20000408.0096
383,NYT20000408.0148
383,NYT19981102.0197
383,NYT19981202.0325
383,NYT19991119.0002
383,NYT19991216.0030
383,APW20000516.0169
383,NYT20000304.0146
383,APW19990524.0198
383,APW20000307.0001
383,NYT20000408.0099
383,NYT20000626.0212
383,NYT19990107.0363
383,NYT20000327.0434
383,NYT19991215.0313
383,APW19990202.0192
383,NYT20000319.0172
383,NYT20000319.0216
383,NYT19990910.0082
383,XIE19981028.0011
383,APW19990711.0068
383,NYT19990206.0066
383,NYT19990205.0300
383,APW19990608.0103
383,NYT19980618.0164
383,NYT19990203.0341
383,NYT19990614.0218
383,APW20000927.0002
383,NYT20000410.0296
383,NYT19990920.0016
383,NYT19990427.0077
383,NYT19990427.0078
383,NYT19980727.0364
383,NYT19980727.0370
383,NYT19980727.0415
383,NYT19990110.0110
383,NYT19991213.0346
383,NYT20000829.0088
383,NYT19990623.0486
383,NYT19990610.0001
383,NYT19990514.0231
383,NYT20000623.0193
383,NYT20000623.0216
383,NYT19990323.0117
383,NYT19990607.0289
383,NYT19991213.0299
383,NYT19991213.0304
383,APW20000515.0184
383,NYT19990105.0437
383,APW19990605.0038
383,APW19990605.0083
383,NYT19981008.0166
383,NYT19990525.0441
383,NYT19991012.0287
383,NYT20000730.0119
383,NYT20000208.0171
383,NYT19990627.0142
383,NYT19981225.0106
383,NYT19990429.0521
383,NYT19991027.0004
383,NYT19980715.0388
383,NYT19990807.0146
383,NYT20000913.0089
383,NYT20000126.0478
383,NYT19990925.0263
383,NYT19981118.0166
383,NYT19990816.0198
383,XIE20000504.0028
383,NYT19991016.0105
389,APW19990423.0029
389,APW19990927.0283
389,APW19990314.0094
389,APW19980605.0754
389,XIE19990831.0013
389,XIE19990518.0167
389,APW19990415.0305
389,XIE19991130.0099
389,XIE20000702.0122
389,NYT19980623.0221
389,NYT19990526.0355
389,XIE19981009.0080
389,NYT19980605.0451
389,NYT19990423.0391
389,NYT19980605.0482
389,XIE19960619.0296
389,NYT19991110.0427
389,APW19990201.0120
389,XIE19980209.0126
389,XIE19980522.0279
389,XIE19980522.0324
389,XIE19980816.0063
389,NYT19981214.0415
389,APW19990914.0239
389,NYT19990704.0032
389,NYT19990707.0104
389,XIE19971107.0173
389,APW19990506.0324
389,XIE20000317.0256
389,NYT19981230.0428
389,XIE19960909.0046
389,XIE19960827.0131
389,XIE19990213.0010
389,XIE19990408.0177
389,XIE20000630.0086
389,XIE20000216.0230
389,XIE19970519.0159
389,NYT19980602.0296
389,XIE20000219.0067
389,XIE19980715.0108
389,XIE19960208.0065
389,NYT19990511.0347
389,XIE19971016.0298
389,NYT19990510.0523
389,XIE19971126.0331
389,XIE20000413.0381
389,XIE19960823.0107
389,XIE19960528.0151
389,XIE20000505.0160
389,XIE19980410.0201
389,APW19990315.0041
389,APW19990315.0195
389,NYT19981113.0161
389,NYT19981113.0170
389,XIE19990118.0046
389,XIE19990213.0071
389,NYT19990712.0418
389,XIE19971217.0031
389,XIE20000412.0026
389,XIE19981026.0110
389,APW19990615.0148
389,APW19990724.0045
389,APW19990201.0154
389,XIE19980527.0045
389,NYT19980625.0530
389,NYT19980625.0584
389,XIE19990414.0259
389,XIE19991217.0294
389,XIE19980613.0074
389,XIE19960818.0137
389,NYT19980831.0110
389,XIE19960525.0061
389,XIE20000413.0206
389,APW19980715.0206
389,NYT20000604.0071
389,XIE20000807.0216
389,NYT19980603.0379
389,APW19980608.0765
389,XIE19960424.0097
389,NYT19981202.0458
389,NYT19981025.0215
389,APW19990629.0125
389,APW19990629.0187
389,APW19981009.1337
389,XIE20000723.0039
389,NYT20000901.0066
389,XIE19971127.0047
389,NYT20000306.0436
389,NYT20000306.0542
389,NYT20000309.0089
389,APW19980604.1591
389,APW20000422.0028
389,NYT19980721.0232
389,NYT19980721.0248
389,XIE19970827.0185
389,XIE19980625.0258
389,APW19990501.0027
389,XIE19980410.0121
389,XIE19960927.0207
389,XIE19980715.0126
393,XIE19980310.0122
393,NYT19990816.0175
393,XIE19960702.0153
393,XIE20000606.0057
393,NYT19981116.0283
393,NYT19990326.0484
393,APW19990323.0197
393,APW20000531.0148
393,NYT19981116.0284
393,XIE19980124.0053
393,APW20000507.0037
393,APW20000507.0142
393,APW19990810.0140
393,APW19990324.0027
393,NYT20000510.0273
393,APW19990325.0180
393,APW19990205.0255
393,APW19981104.0509
393,NYT20000619.0281
393,NYT19981123.0406
393,APW19990810.0211
393,NYT19990902.0317
393,XIE19961002.0174
393,NYT19990203.0384
393,NYT19990130.0223
393,APW19981123.1239
393,APW19981127.0429
393,APW19990310.0007
393,NYT20000707.0321
393,APW19981123.1110
393,APW19990325.0119
393,APW19981123.1358
393,APW19981123.1439
393,NYT20000619.0257
393,APW19981123.0827
393,APW19981124.0105
393,APW19981115.0430
393,APW19990325.0281
393,APW19990325.0282
393,APW20000414.0253
393,NYT19990323.0269
393,NYT19981222.0256
393,XIE20000405.0094
393,NYT19991103.0005
393,NYT19980611.0310
393,APW19981102.0382
393,NYT20000728.0017
393,APW20000204.0038
393,NYT19990916.0017
393,APW20000203.0169
393,NYT19981210.0335
393,APW19980821.0328
393,APW19990430.0027
393,APW19990430.0045
393,APW19990411.0099
393,NYT19990705.0004
393,APW19990128.0161
393,APW20000826.0022
393,NYT19981121.0315
393,APW19990212.0068
393,XIE19960607.0217
393,XIE19960415.0088
393,NYT19990324.0441
393,NYT19990813.0145
393,APW19980821.0550
393,NYT19981207.0187
393,APW19980821.0363
393,NYT20000301.0030
393,NYT20000301.0031
393,NYT20000301.0482
393,NYT20000301.0483
393,NYT19991102.0017
393,NYT19981005.0099
393,NYT19981005.0101
393,APW20000313.0157
393,NYT20000517.0482
393,APW19990615.0287
393,NYT19980723.0010
393,NYT20000619.0301
393,XIE19971203.0180
393,NYT19981102.0270
393,APW20000313.0177
393,APW20000313.0181
